step,connected,sum_rate,min_slack,max_link_dist,mean_speed,max_speed
0,True,1423.843212643644,1.3607775009885437,20.671344057174643,0.27032247716455904,0.5
1,True,1423.7218357658303,1.3426205996013216,20.76444171165021,0.47857618828535176,0.9999514908552168
2,True,1423.6090940375457,1.3142202288463523,20.849313791749186,0.5683191398720318,0.9684721961769189
3,True,1423.5553987624987,1.2780038104494125,20.895916538566116,0.6266223995545616,1.0750387213476436
4,True,1423.5689217208321,1.2359388540018195,20.912672158722902,0.6663183767316606,1.0894838229994086
5,True,1423.6128714946974,1.1896285637655417,20.931506109292112,0.7202929440378177,0.9669524618137102
6,True,1423.6589036594623,1.149890885029869,20.964907812894204,0.787499236486404,1.116027492783338
7,True,1423.7029453297687,1.1496713802517284,21.003231286786978,0.8453253612225371,1.3507023841080605
8,True,1423.7268836438636,1.1936887954544275,21.049666490291845,0.8527971173226271,1.3791523139461508
9,True,1423.7378306854962,1.2845656167001103,21.089121081369992,0.8260400135847412,1.3805962357287769
10,False,1080.754664267133,-19.092140713740903,41.0921407137409,0.7267694755648718,1.4760862447833751
11,False,1080.6793650169675,-18.936400151396477,40.93640015139648,0.7822855454650868,1.8153021484579313
12,False,1080.54547623718,-18.699903774914226,40.699903774914226,0.8441791437130131,2.140413036766999
13,False,1080.3557748913247,-18.38760793984312,40.38760793984312,0.9733355307349366,2.4447248959139944
14,False,1080.1191086455408,-18.00715788350086,40.00715788350086,1.0517763226648027,2.7131014084496963
15,False,1079.8249113242957,-17.569145493839457,39.56914549383946,1.2447227655966546,2.9251473379710458
16,False,1079.46997659789,-17.082974577155056,39.082974577155056,1.411058477636055,3.1009639542140985
17,False,1079.073277379855,-16.558660931523605,38.558660931523605,1.5581625361647993,3.2459859063481575
18,False,1078.6130114411137,-16.008844150802048,38.00884415080205,1.684008827977215,3.3280504757350986
19,False,1078.1350451928868,-15.439946858064623,37.43994685806462,1.8080317208666943,3.383951521644552
20,False,1077.6284916308036,-14.856216165938136,36.856216165938136,1.9277527815639053,3.4242992188631143
21,False,1077.073651159803,-14.259995507986623,36.25999550798662,2.034452501291896,3.4588980858347544
22,False,905.8684878090426,-13.653643175209048,35.65364317520905,2.0817799253594873,3.486173006182763
23,False,905.3894497261584,-13.044376346579902,35.0443763465799,2.0799454731915996,3.4565764178688556
24,False,734.2036658301516,-12.433522544453638,34.43352254445364,2.112508197062635,3.430788855506408
25,False,733.7654208694653,-11.8458768483777,33.8458768483777,2.093271223814199,3.4088418022627747
26,False,733.3235546768381,-11.281348978814187,33.28134897881419,2.092275750974232,3.390726352193883
27,False,732.857998677273,-10.740827166723761,32.74082716672376,2.1285651425704866,3.3763413440784285
28,False,903.0973439280458,-10.232777547629482,32.23277754762948,2.1709787604172943,3.364878902611719
29,False,902.6245717394066,-9.727110705416266,31.727110705416266,2.16054958286176,3.3559977168711534
30,False,902.1316490383253,-9.222324789718538,31.222324789718538,2.17943692446069,3.3496869081023366
31,False,901.6585556144435,-8.718032843049691,30.71803284304969,2.177141963873823,3.3460239931471643
32,False,901.2121384829863,-8.214167293610817,30.214167293610817,2.1745503358558183,3.3447300174892547
33,False,900.7670632725554,-7.710176079988329,29.71017607998833,2.1716047847605515,3.345605382261027
34,False,900.3290553940308,-7.20723759134906,29.20723759134906,2.082278289709341,3.3486066220822495
35,False,899.9017457562176,-6.7052771939044575,28.705277193904458,2.044390837219986,3.3525721918602307
36,False,899.5150893944761,-6.204306260755114,28.204306260755114,1.9035472090284518,3.356537919705259
37,False,728.4717225365872,-5.704439828935637,27.704439828935637,1.8156603224523984,3.3605038050577303
38,False,557.4517180763945,-5.244535873448587,27.244535873448587,1.8667428245196167,3.364469847360656
39,False,557.0869043279381,-4.82858962813329,26.82858962813329,1.9423258322540187,3.36843604605965
40,False,556.6867165698274,-4.4597178590331055,26.459717859033105,1.9888845063101972,3.372402400602911
41,False,556.2702441534083,-4.139026258318939,26.13902625831894,2.0011772549468887,3.3763689104412102
42,False,897.3159865844999,-3.865612586148149,25.86561258614815,2.0342292676893026,3.3803355750278743
43,False,897.0046059086044,-3.5815275909926143,25.581527590992614,1.8880319135455965,3.3843023938187726
44,False,896.7266993337228,-3.289427742815004,25.289427742815004,1.7709656603005586,3.3882693662723002
45,False,896.4823065945808,-2.992276723021238,25.140043787408295,1.7330909519041782,3.392236491849366
46,False,896.2701075419045,-2.6907405832990214,25.281252241192757,1.7738456645493674,3.396203770013377
47,False,725.4322430045711,-2.384178476088419,25.42134902288761,1.788411598458495,3.400171200230222
48,False,725.2386041721584,-2.0690188388587103,25.565395496529487,1.619340197084954,3.4041387819682623
49,False,724.974590859288,-2.0195586747840224,25.711859186516328,1.6084065605230515,3.4081065146983125
50,False,724.6577815343786,-2.086360694197868,25.86169814455553,1.6148496713207778,3.4120743978936288
51,False,724.3529983666895,-2.153200756278398,26.015030537143385,1.64204757087996,3.416042431029896
52,False,724.1250925335028,-2.2200785460670005,26.170346365454105,1.528796262441828,3.42001061358521
53,False,723.9216313302065,-2.286993751897384,26.327593159136725,1.6028722239473927,3.42397894504007
54,False,723.7860640096327,-2.353946065355199,26.48656117403261,1.6466672130790478,3.4279474248773587
55,False,723.5885628722425,-2.420935181238196,26.646336727035195,1.598698255788283,3.431916052582332
56,False,1064.8391419441214,-2.4879607975169087,26.80519685659968,1.6071884821999438,3.4358848276426057
57,False,1064.770558654521,-2.507125460461424,26.96045789718037,1.4647774324248373,2.9654620678414667
58,False,1064.7144756272319,-2.478762926216156,27.111297416898807,1.4559207193689894,2.7736871006149837
59,False,893.9855665442816,-2.4056646360721565,27.2580883246965,1.5804818051224707,2.7777061052177605
60,False,893.8928439230823,-2.2928457226384147,27.40193332298671,1.6252346413265695,2.7817251471727866
61,False,1064.4366732550136,-2.142947003169695,27.543947632748996,1.7035561395496934,2.7857442263183967
62,False,1064.2740532068929,-1.9567412299747318,27.685095875545358,1.7686588556714156,2.7897633424938544
63,False,1064.121526060012,-1.740889897160251,27.826082611061555,1.8789889285891166,2.7937824955393467
64,False,1063.969103110116,-1.4989914448675563,27.967070024207636,1.9110088200011195,2.7978016852959784
65,False,897.0216192807542,-1.2422602640603344,28.10805810478678,1.9017944109137854,2.801820911605763
66,False,896.9964078436985,-0.9783709668645919,28.243272428754743,1.8610151777615815,2.78412689852171
67,False,896.946187981207,-0.7086707470426781,28.37399610437488,1.80791297355358,2.7686509438102593
