step,connected,sum_rate,min_slack,max_link_dist,mean_speed,max_speed
0,True,1419.9503430699883,0.7423636595315237,21.28442010701182,0.25275948808130183,0.48000175328375705
1,True,1419.8662377077922,0.7286549072684849,21.3380862290421,0.34969278874403426,0.6910958239139194
2,True,1419.8174741078574,0.7103465129836337,21.362049734216956,0.3699361090416417,0.5769609626365649
3,True,1419.8283317418277,0.6884902098030068,21.361495727537147,0.3183954384782387,0.5955722955917859
4,True,1419.8681060438366,0.6640384340703172,21.366691122153465,0.3633183269087671,0.8913058943517658
5,True,1419.8952052407417,0.6486000594702617,21.380212351443042,0.3262759138157683,0.586921171144499
6,True,1419.878741869142,0.6353991699963544,21.408375323393642,0.3829491367767899,0.9159633704981767
7,True,1419.8519192681563,0.6655819579358351,21.436824260084993,0.32480927202728394,0.8320659497124681
8,True,1419.833880444636,0.6921946914612178,21.440520721186736,0.320044127611028,0.8350274753011278
9,True,1419.8389574912321,0.7393957413250263,21.454923881763314,0.4690663111216296,0.7160074688800115
10,False,1077.665728822973,-14.624730605642576,42.624730605642576,0.4256324077771796,0.9029997710868813
11,False,1077.5613080211251,-14.488396611877604,42.488396611877604,0.5765254091631484,1.229056642704821
12,False,1077.3837633949713,-14.28350447131129,42.28350447131129,0.8169172154934011,1.5339372024354498
13,False,1077.1623206999382,-14.024496540277468,42.02449654027747,1.0519990800649215,1.7487489775051923
14,False,1076.956440952607,-13.722195139521148,41.72219513952115,1.102419841311818,1.9058132655130824
15,False,1076.7798028445452,-13.38329321347016,41.38329321347016,1.1209823971889143,2.0684508904659644
16,False,1076.5538823655627,-13.014913245543958,41.01491324554396,1.079060688437928,2.2033287165462236
17,False,1076.2468466782848,-12.624685479912593,40.62468547991259,1.1892829013427075,2.2947845926765
18,False,1075.8693979790173,-12.215669733040215,40.215669733040215,1.3421826414526972,2.379477289858346
19,False,1075.4405843180873,-11.794882502032884,39.794882502032884,1.5115366724654153,2.4164457000769293
20,False,1075.0309339665525,-11.362982658792923,39.36298265879292,1.5414885578690134,2.4587421793157223
21,False,1074.6322685805196,-10.9178307349978,38.9178307349978,1.5675207331568204,2.5296098580193007
22,False,1074.2003817869595,-10.461406153796396,38.461406153796396,1.6632002255264318,2.583236128540929
23,False,1073.7476358086465,-9.996456278891287,37.99645627889129,1.7384110824884562,2.634892783618203
24,False,1073.2868127755548,-9.52563356456509,37.52563356456509,1.7880590217938137,2.6714294154617773
25,False,1072.8365103859553,-9.050514191812674,37.050514191812674,1.7920358951190076,2.696415173195137
26,False,1072.379944939239,-8.57210627814763,36.57210627814763,1.824286612298577,2.713566849395662
27,False,1071.9058389602733,-8.090942822090568,36.09094282209057,1.8660351544314746,2.7252698427055844
28,False,1071.4316222204257,-7.608812922772515,35.608812922772515,1.8718003597586306,2.728625303749388
29,False,1070.9640319947048,-7.126290702895027,35.12629070289503,1.8446568504733147,2.726017188651866
30,False,1070.4924919552086,-6.644095654454119,34.64409565445412,1.8040832069014618,2.725837058013202
31,False,1070.0458868040494,-6.162152166823333,34.16215216682333,1.6817920965349202,2.7256945758948534
32,False,728.2740753871608,-5.680582806322477,33.68058280632248,1.5049243060757485,2.72703540944496
33,False,727.9402992125775,-5.2289755315499065,33.22897553154991,1.4956706947298315,2.7310437710972404
34,False,727.5553367639454,-4.812503993703864,32.812503993703864,1.5636709608439154,2.73505220197619
35,False,897.8347416053398,-4.431020639539895,32.431020639539895,1.6507532746023978,2.7390607017778845
36,False,897.4309012443157,-4.08790638542154,32.08790638542154,1.5891921975442376,2.7430692702001687
37,False,726.349853029709,-3.787339479862922,31.787339479862922,1.4418933499272217,2.7470779069426463
38,False,896.7344127634997,-3.530812227906843,31.530812227906843,1.3704538042168712,2.7510866117066684
39,False,1067.1717361835088,-3.2570457327230926,31.257045732723093,1.3485964758070033,2.7550953841953167
40,False,1066.9238899758886,-2.9739781908005973,30.973978190800597,1.2858928623241639,2.759104224113395
41,False,1066.6465381599812,-2.683893953927342,30.683893953927342,1.1957112170635076,2.7631131311674153
42,False,1066.3476343524908,-2.3871872587931016,30.3871872587931,1.1739322132527164,2.767122105065585
43,False,895.4221532420921,-2.0846289985789,30.0846289985789,1.2750102983396068,2.771131145517796
44,False,724.5041585034695,-1.7716001659436067,29.771600165943607,1.1832733047457793,2.77514025223561
45,False,724.2952466476644,-1.5045915958713536,29.504591595871354,1.1982608856851644,2.7791494249322506
46,False,724.0457009705192,-1.2791623949679582,29.27916239496796,1.252606913370572,2.783158663322587
47,False,894.4878214043806,-1.0828076395238817,29.08280763952388,1.263426375525893,2.7871679671231253
48,False,894.2102984252238,-0.8984046297023198,28.89840462970232,1.088516932543945,2.7911773360519967
49,False,1064.66769986211,-0.7168993131351229,28.716899313135123,1.0226625950527388,2.7951867698289443
50,False,1064.4318631099975,-0.49236245706721604,28.492362457067216,1.0008296920739845,2.7991962681753115
51,False,893.5343151229422,-0.23643240478026328,28.236432404780263,1.0855503280644314,2.8032058308140324
52,False,1060.2330659348545,-0.02865927411234992,27.95279670512079,1.0857613767590604,2.80721545746962
53,False,1060.2280000612893,-0.019774856246009165,27.67510432420993,1.0685530363111537,2.6139431507488777
54,False,1060.2132005685962,-0.04937962526856765,27.445847420576726,0.8722493329887361,2.4174851455305615
55,False,1060.1300925284427,-0.02626383304832558,27.262837699130294,0.8613432484041628,2.2423373028309266
56,False,1060.069990700351,-0.09052175844564658,27.329480200229302,0.9453254842565211,2.0875972735059465
57,False,1060.0161954988755,-0.092158616282763,27.37736293593992,0.8525880590595944,2.0674486235194456
58,False,889.2659541170812,-0.030375605753370394,27.402935274445344,0.9268232547540988,2.0858006778286238
59,False,1059.9921764120822,-0.0853505450502432,27.540531633531195,1.0795245387267112,2.0839621281751253
60,False,1059.9414221335371,-0.07205046489668732,27.668173602575603,0.9469659949661063,2.250167524671042
61,True,1230.5317548274052,0.0008914506384911647,27.778731127113243,1.0446428928497,2.437161221424724
62,True,1230.4674081296398,0.059567732465282575,27.86898555061439,1.0518772242597965,2.387233344765974
63,True,1230.4442311960981,0.05779480783380109,27.9422051921662,1.0678057601327375,2.154990959526689
64,False,1042.5803800223907,-0.001131444322350461,28.00113144432235,1.1097943101468375,1.8604517250227333
65,False,1042.6804520661012,-0.040724670472854996,28.040724670472855,1.126275467387624,1.586221776595415
66,False,1042.7325686121633,-0.058159060496212334,28.058159060496212,1.0271531531994642,1.443765809231601
67,False,872.1470118165703,-0.10507676734711069,28.048139143529593,0.9892572594721946,1.4809962501464975
68,False,701.534681327908,-0.14411258544129524,28.006957400815196,0.8576956529575281,1.4804173057895045
69,False,889.5313736143501,-0.13956381305245458,27.936376167901845,0.6831741715947727,1.0329260918923984
70,False,889.5798020148399,-0.12066574707370137,27.864151746042594,0.5329858865039658,0.8254025789480683
71,False,889.551720743384,-0.09325673064330786,27.826160301292692,0.5064937093730854,0.8005975923033278
72,False,1060.2008973311372,-0.061694696008643746,27.885156446163624,0.6082465997850689,0.9055077784843868
73,True,1230.847924118725,0.01712249688123535,27.932148544602526,0.5436387645906277,0.9899515772886264
74,True,1230.8166368856537,0.029657127177088682,27.97034287282291,0.5155556542804582,0.7942836424695501
75,False,1063.9283637295334,-0.0011448240553519895,28.001144824055352,0.45641323580103405,0.733454240054038
76,True,1230.8466956569025,0.033208982534809195,27.96679101746519,0.4621031215481384,0.5964365291431372
77,True,1230.88628545532,0.0648645565171293,27.93513544348287,0.4319182488241166,0.6657634868774752
78,True,1230.9012198369037,0.08991409967208597,27.910085900327914,0.3635021565480294,0.502097536556503
79,True,1230.8984954060297,0.10907653646212268,27.890923463537877,0.3694000859905044,0.5520400566884697
80,True,1230.9110810061647,0.12332775411125851,27.87667224588874,0.3695176844034033,0.5787215669514681
81,True,1230.9334718830137,0.12429843661144702,27.86649878324095,0.3596321805768083,0.5916752403251999
82,True,1230.9614313190311,0.12019860886829292,27.859693442463254,0.4082775222875685,0.6117409513778431
83,True,1230.9716896824068,0.11571966351847607,27.852915094516568,0.3459283059706976,0.583871473056023
84,True,1230.9685603508747,0.1109740558447534,27.848964527404842,0.33196672024092083,0.6046986269117671
85,True,1230.9817098293613,0.10606387460069655,27.845093364547882,0.2975796457110302,0.5748441097696679
86,True,1230.985039512872,0.10107104437057046,27.843548563069657,0.29081111895645934,0.572454848523796
87,True,1230.9958336043653,0.09607261368413234,27.842172419659043,0.27886875975819586,0.5481991522620837
88,True,1230.9917594423482,0.09110779172500116,27.840947994035723,0.271524380215417,0.5371401656920247
89,True,1230.984086451076,0.08623445700054688,27.840003825477467,0.2688420935158126,0.5241218199371214
