step,bp_conn,bp_rate,bp_min_slack,bp_max_dist,bp_mean_spd,bp_max_spd,b_conn,b_rate,b_min_slack,b_max_dist,b_mean_spd,b_max_spd
76,True,1595.6775139209053,1.050405649445299,23.842232466635828,1.4972594254506975,3.4809659871051464,True,1597.9233408095886,0.9288977199273987,23.521030288060576,1.3147222228778772,2.938144323177728
77,True,1595.4996430644458,1.2713597432335426,23.997984655370715,1.497850129057946,3.5381132732106093,True,1598.2054230203476,0.9470155169129164,23.4917484193768,1.3760921325409998,2.4656065294941465
78,True,1595.3122616880971,1.5331603204258641,24.140368733098168,1.4819588017017487,3.575346872295812,True,1598.5583850854014,0.9541885866722382,23.446798708375344,1.4420448006596915,2.447020056667991
79,True,1595.112309329652,1.833735033620389,24.263818076078742,1.4378618678154365,3.57139253203679,True,1598.9799381297782,0.9543780426694646,23.389458438414522,1.490175244340866,2.8914773879913955
80,True,1594.8942235976538,2.126264472162834,24.36571619612968,1.4312289030734053,3.5674383654303314,True,1599.4699481962357,0.9455720480426635,23.323910322933678,1.5293672313979045,3.3176387160139535
81,True,1594.6571519975332,2.3399372043153974,24.445690793766104,1.5044088794507773,3.5634843730545103,True,1600.0359066446604,0.8258547616021765,23.258141356595715,1.5580230130008004,3.70866890198461
82,True,1594.4073721163404,2.550574426735608,24.504430910170683,1.6145752540670786,3.559530555489942,True,1600.677407354937,0.6758101399803778,23.181421556694254,1.5233613262689338,4.108245364223971
83,True,1594.1467831021178,2.762623083974397,24.75604244248838,1.7548227526744626,3.5555769133197996,True,1601.395981114859,0.5596464522746665,23.083754102562185,1.4803421255611662,4.519550729797225
84,True,1593.8764670844466,2.902875818758641,25.09712418124136,1.8845180372539772,3.5516234471298262,True,1602.2249417663,0.48483531571041283,23.00198866543211,1.4605201741880882,4.917871736437557
85,True,1593.5909211124062,2.5399689600070587,25.46003103999294,1.9851034104631455,3.6361309077278476,True,1603.1224901995258,0.48826068934588207,22.880632790976772,1.4072727409071015,5.282841157301951
86,True,1593.28775576918,2.154482151032127,25.845517848967873,2.032471650722976,3.8611571090633534,True,1604.1439911662264,0.48779455219346346,22.808311560301608,1.489652786295317,5.586068480808731
87,True,1592.962164735442,1.745481963141149,26.25451803685885,2.1078995369973823,4.095578460605016,True,1605.2600759643233,0.40505923351708617,22.722929188099524,1.6133907513371977,5.797472410892289
88,True,1592.6324095135449,1.3121612000173926,26.687838799982607,2.2105148396378116,4.3381318573033205,True,1606.4188281492113,0.3341631348313676,22.65015672985434,1.718534468855468,5.820023159808752
89,True,1592.2931053035682,0.853928635270254,27.146071364729746,2.273635890494361,4.586657551379224,True,1607.5316100369826,0.27575135954714725,22.579008515492816,1.7606218445228934,5.352198921388146
90,True,1591.9434950755317,0.3705330026589415,27.62946699734106,2.330356759478422,4.8377565720664455,True,1608.5932158269447,0.22725132531304837,22.502386586090363,1.789794036773341,4.844691308893119
91,False,1403.8558377829513,-0.13712124519199165,28.13712124519199,2.364982029527409,5.079882249500371,True,1609.599722149171,0.18515766055014282,22.41231106088767,1.8129611341876926,4.349272310089234
92,False,1404.0782259993064,-0.66551355135244,28.66551355135244,2.404998475067604,5.286894666058063,True,1610.53329194263,0.14745167885429922,22.316576019881968,1.7968250863364932,3.865472777635004
93,False,1404.3047400661503,-1.215237106225839,29.21523710622584,2.4528548834557933,5.49986688896643,True,1611.3774155910535,0.11657928776583759,22.220796669727747,1.7546282448884023,3.3649422314248096
94,False,1404.533225546025,-1.7872451273261696,29.78724512732617,2.509522535839442,5.722394421043913,True,1612.1199533477607,0.09001620023226664,22.129842097176258,1.6687107338240332,2.852411081751716
95,False,1404.7584423669182,-2.3812284244504127,30.381228424450413,2.5496892843410466,5.941864719546276,True,1612.7519133993464,0.06623394475449729,22.213197736570077,1.584019975660563,2.348058495363396
96,False,1404.9786910644696,-2.996324670247901,30.9963246702479,2.603709535402647,6.1527472039729085,True,1613.2627743236237,0.046198000923368454,22.550058944988834,1.5211308495296878,2.2226148705783837
97,False,1405.1913550586828,-3.6313838539430456,31.631383853943046,2.6474545903618116,6.352162451042165,True,1613.653311876816,0.03186141180039215,22.835368250880034,1.416724427953922,1.9816032771046546
98,False,1405.3963002328683,-4.284791775205228,32.28479177520523,2.6947357201677935,6.535466945715349,True,1613.9260939369103,0.058955289372075725,23.06998538716828,1.2867366926317574,1.7140030849936214
99,False,1405.590403407029,-4.954197598139608,32.95419759813961,2.710601752988471,6.695202020912857,True,1614.0739869848185,0.13429012420566622,23.25612580031726,1.1582966810077382,1.7583842358683086
100,False,1405.7731223394592,-5.637438104708785,33.637438104708785,2.7410039800123553,6.832576551922946,True,1614.0945879510305,0.2495653695191855,23.397739776312125,1.04331814643519,1.7663136241186876
101,False,1405.9453454104519,-6.332215739545639,34.33221573954564,2.7398619153496644,6.948288192667733,True,1613.9936503238728,0.35354416502552866,23.49620122972529,0.994553512743425,1.7250637326841898
102,False,1406.121770584586,-7.036331295032191,35.03633129503219,2.756978194654721,7.045764118368793,True,1613.777992430891,0.228797721781703,23.554917416655293,1.0194599979042516,1.6937525033936311
103,False,1406.3065370832933,-7.7476079085119665,35.74760790851197,2.7301460596963394,7.127748714688649,True,1613.4835620366466,0.1236224203461056,23.580983388295795,1.066305073239708,1.6256714374625427
104,False,1406.5153291619117,-8.462492653553248,36.46249265355325,2.701890182889466,7.186022982670394,True,1613.1323967090436,0.039788337141320795,23.581020171750907,1.0700625142458249,1.6000754156021941
105,False,1406.7598349531238,-9.178029718075024,37.178029718075024,2.6902766354121965,7.227754869443317,False,1442.0594395480207,-0.024177573187273538,23.557548074239588,1.0609944918562757,1.642656843633284
106,False,1407.0185658131827,-9.892874859618047,37.89287485961805,2.6624612007010655,7.261369936554931,False,1441.6466962458092,-0.017568793820082362,23.5143265035096,1.0343885724897157,1.8322471808201974
107,False,1407.2980479362895,-10.60740759720425,38.60740759720425,2.6799863356220186,7.29622709021657,True,1611.905239184599,0.06114824042929712,23.453354941208435,1.0424197670087696,2.001412020110496
108,False,1407.5915640587323,-11.321914879971985,39.321914879971985,2.7016781797823004,7.32999664738895,True,1611.4401097440596,0.1331552877576634,23.37531964645145,1.0478782264482498,2.1517914490245786
109,False,1407.8924042488636,-12.036621053856614,40.036621053856614,2.744845736544825,7.361223371302227,True,1610.9378664541891,0.19739158611353602,23.281395174223483,1.1118592588646896,2.2840433302074055
110,False,1408.1939011775173,-12.7516979383756,40.7516979383756,2.782835381109803,7.389104292763726,True,1610.4323055911423,0.2530885147182964,23.171764076312524,1.1522592294922243,2.4074919072833887
111,False,1408.49053982622,-13.46727647361535,41.46727647361535,2.8224189356653904,7.415955976723396,True,1609.9045820421668,0.29997624879010587,23.045816340461442,1.1446616747552727,2.5220080571915697
112,False,1408.778516628393,-14.18348431329811,42.18348431329811,2.8697972515085866,7.446738791442919,True,1609.396853617257,0.34076400232112647,22.90180598662903,1.156027698799241,2.6281508169109977
113,False,1409.0529730325093,-14.900494895811576,42.900494895811576,2.935618151540468,7.488440864138046,True,1608.8852260816243,0.3797676020843994,22.73717133496755,1.1618433719523735,2.719151772765529
114,False,1409.3094663613656,-15.618552708608597,43.6185527086086,3.0185630651538946,7.544975801210998,True,1608.37519738745,0.4173174143235485,22.55713070027328,1.1699966375513857,2.7858100036593987
115,False,1580.559319775214,-16.33794268693812,44.33794268693812,3.1057571700620494,7.612050119942986,True,1607.8688200884567,0.453929266100765,22.371236146734663,1.1680557508466354,2.8286457765919883
116,False,1581.047451586915,-17.01640872751576,45.01640872751576,3.038888685787856,7.40467981395891,True,1607.3606540650949,0.48909769358104427,22.182792963886133,1.1766594733421034,2.8510436405360466
117,False,1581.4702128643316,-17.6517563166301,45.6517563166301,3.07762995742796,7.1974984769548795,True,1606.8626002864708,0.5230032437263397,21.994130190228503,1.1803202334237217,2.8529726129502753
118,False,1581.8287016696065,-18.243932383545264,46.243932383545264,3.1268017733047135,7.003013312434194,True,1606.396161057973,0.5572523068858501,21.807175658119995,1.2012459111894442,2.8497641175226494
119,False,1582.1244420434202,-18.793798550723928,46.79379855072393,3.2229546850841073,6.858324084044762,True,1605.92944068604,0.5939434730970881,21.62312609299493,1.2270792660841807,2.8465576712426035
120,False,1582.364892692986,-19.30226639017387,47.30226639017387,3.2527696199916685,6.769004233778659,True,1605.4611303614806,0.6339334858583427,21.44234879539017,1.2072200831891382,2.8433532810426
121,False,1582.5497622707137,-19.769835515810705,47.769835515810705,3.29173330194463,6.702694390177622,True,1605.031199168581,0.6776161101365581,21.395427539718444,1.242052078934197,2.840150953881935
122,False,1582.680258501143,-20.194590323906546,48.194590323906546,3.391541897138204,6.495034823897766,True,1604.6045993869693,0.7263125396847769,21.37552550059502,1.2526596576726758,2.8369506967468343
123,False,1582.748953334395,-20.572252405524317,48.57225240552432,3.3417850787084165,6.038867024534358,True,1604.184987993234,0.780951314366007,21.359771699297706,1.2608328650903684,2.8337525166505584
124,False,1582.7594029619167,-20.90052872286958,48.90052872286958,3.3793433827526393,5.483971277202459,True,1603.7888569421082,0.8420213776012702,21.330153729289187,1.2763354514376979,2.8305564206335014
125,False,1582.7148141202313,-21.18402159697535,49.18402159697535,3.3247023715426547,5.452309098563402,True,1603.389753293795,0.9099204157898093,21.314403559970675,1.2687090104119796,2.8273624157632926
126,False,1582.6201914254975,-21.421597100137674,49.421597100137674,3.37916063254435,5.753303814627675,True,1602.9933783802596,0.9847671802554778,21.305885478126754,1.2757006068350798,2.824170509134901
127,False,1582.4821406245374,-21.621961171002894,49.621961171002894,3.4697345534092667,6.006350068347829,True,1602.6236081479954,1.0664062551692872,21.280986260352456,1.2825366636934985,2.8019159435177308
128,False,1582.297448889497,-21.78699980485252,49.78699980485252,3.44570246894882,6.183125656053112,True,1602.2590685121909,1.1544129511842485,21.26857233591635,1.2559063716391559,2.7388787275932382
129,False,1582.0600341837164,-21.908590071290114,49.908590071290114,3.438496245888729,6.261378966062756,True,1601.9144655794742,1.20017313261269,21.257500895574832,1.2499309911360292,2.65941396695512
130,False,1581.7750535986647,-21.998199556730277,49.99819955673028,3.4161082661565985,6.257742511609726,True,1601.597430830695,1.2345477748055451,21.240187021476473,1.234351683180344,2.5316094780320237
131,False,1411.0612810021776,-22.068023186479103,50.0680231864791,3.379087331306989,6.254106542038237,True,1601.3005044933811,1.2656762748176718,21.229832204697853,1.201350916100394,2.3742170717163664
132,False,1411.0357953231614,-22.167555754519256,50.167555754519256,3.4525146761449,6.339318974004705,True,1601.043795659732,1.3041409576267036,21.2063898305774,1.1936758613426015,2.19508406526793
133,False,1410.9845160380248,-22.27312090114929,50.27312090114929,3.434681210342455,6.406377947932334,True,1600.8043958917347,1.333798402008263,21.195217633122635,1.1398628533459108,2.089333702952547
134,False,1410.9096189126317,-22.384682586239876,50.384682586239876,3.5135380476679035,6.464670201204953,True,1600.6196935130074,1.3725270475432758,21.164437188173643,1.1240101094542654,2.061698177264622
135,False,1410.8091107985838,-22.489136482732192,50.48913648273219,3.540017936771661,6.50940847953988,True,1600.4558441319198,1.3993455465989122,21.14599484699478,1.0693675551972692,2.0327504656390953
136,False,1410.6764821543725,-22.56771288470894,50.56771288470894,3.6470795400114784,6.539374580710052,True,1600.319661507803,1.427220841195922,21.13281139706526,1.0306886708837952,1.999126485136948
137,False,1410.5234228548034,-22.60611085531591,50.60611085531591,3.653904642798869,6.561486244893652,True,1600.2101530340913,1.4466649507140836,21.12880747073326,0.967002241136425,1.9581979338183657
138,False,1410.3493478930332,-22.62158966398779,50.62158966398779,3.6988663050790263,6.574445864074932,True,1600.1677907713336,1.4742981567546778,21.089400566301357,0.9321861209757416,1.9107951026354004
139,False,1239.8237123113697,-22.61828856910926,50.61828856910926,3.6875847875906533,6.588434055791974,True,1600.151149733709,1.4921819983969513,21.055493728412046,0.8581619198580565,1.8505374726786465
140,False,1239.9850638910905,-22.59786253405771,50.59786253405771,3.6923299251400876,6.67421610010394,True,1600.1404859659324,1.5046018188746544,21.03175596150595,0.7875007852243601,1.731745881561405
141,False,1240.1199944484433,-22.561986048521696,50.561986048521696,3.672750988795451,6.728335022637956,True,1600.1179029317789,1.5131684920104824,21.02538719314679,0.6959721719377729,1.4206224530504483
142,False,1240.2307867796787,-22.512274002214454,50.512274002214454,3.673592075542137,6.763473141793829,True,1600.1206019452272,1.5288581195018942,20.99657166569319,0.6696371286991285,1.190489460538748
143,False,1240.3149726200995,-22.45009599307032,50.45009599307032,3.6665725749308944,6.791715938886751,True,1600.114987869273,1.5411568585659943,20.98228567733098,0.5438025748582733,0.8970272949248094
144,False,1240.3725571523328,-22.37680202126068,50.37680202126068,3.6577642449448753,6.82321480167559,True,1600.1064958385027,1.5609820428224737,20.972352879124184,0.511906862407748,0.8775576845063633
145,False,1240.402450112458,-22.293394403066046,50.293394403066046,3.6389367754599955,6.820029821055587,True,1600.1045373156915,1.5830138501134634,20.969872877655984,0.3901987868190467,0.7991365010921103
146,False,1240.4048086067953,-22.200991340654284,50.200991340654284,3.6132041390592984,6.816845737067367,True,1600.1239641798181,1.628240314508055,20.941315702270284,0.39775754751737025,0.7520301488117722
147,False,1240.3794213761262,-22.09993816631021,50.09993816631021,3.58826589083633,6.8136625509679405,True,1600.130452500962,1.6569719316152245,20.929118515469426,0.3605270399283823,0.6789299984724606
148,False,1240.326853173554,-21.992555081865504,49.992555081865504,3.564889023597057,6.810480264016314,True,1600.1170653640283,1.695537221399647,20.92913219635523,0.3038517775781495,0.6177505463485706
149,False,1240.2478299888426,-21.88319416217788,49.88319416217788,3.537424076583153,6.807298877473494,True,1600.0981621870646,1.7298086801691355,20.936146839121374,0.3085101309396477,0.5917260676723433
