step,bp_conn,bp_rate,bp_min_slack,bp_max_dist,bp_mean_spd,bp_max_spd,b_conn,b_rate,b_min_slack,b_max_dist,b_mean_spd,b_max_spd
18,False,1265.5363092995688,-5.549013897941734,33.549013897941734,1.6941271172261319,3.943630029708503,False,1263.9239693270529,-4.744069627127779,32.74406962712778,1.9727644513245348,5.3635596415118885
19,False,1093.4494267251978,-5.066853378826281,33.06685337882628,1.720080185632619,4.310297849797532,False,1091.9658656909303,-4.155332814547769,32.15533281454777,1.9266736322347353,5.530006296201104
20,False,1093.205101663808,-4.575718716810279,32.57571871681028,1.7058255909285547,4.675586590824294,False,1091.8240679777414,-3.5455616932302583,31.54556169323026,1.7989526065671755,5.783914230049814
21,False,1092.8711034747107,-4.080478207238919,32.08047820723892,1.748950625676367,5.044700158996141,False,1091.6196306175082,-2.9066725678324907,30.90667256783249,1.7744518790569592,6.102456941799034
22,False,1092.4559019057656,-3.58932349194907,31.58932349194907,1.7816635873336644,5.372216471258663,False,1091.3504246427312,-2.23711202511576,30.23711202511576,1.7803380912005387,6.426735694144822
23,False,1091.9631944725688,-3.1065229591852557,31.106522959185256,1.8183405165419897,5.610122033682878,False,1091.0314061528477,-1.539267201981616,29.539267201981616,1.7953588623619756,6.720691509656981
24,False,1091.411391806417,-2.624872660763586,30.624872660763586,1.8633132830619765,5.731948190187878,False,1090.6809330078643,-0.9325572694635191,28.81952406145631,1.815399038807132,6.946971156955984
25,False,1090.8906634478042,-2.144632076615345,30.144632076615345,1.8395342111198758,5.785599754200917,False,1090.3213015024032,-0.9543258216226178,28.092286322445467,1.8169568520238935,7.028931646871826
26,False,1090.4080200621331,-1.6571421891149072,29.657142189114907,1.862462714757274,5.860297848385059,False,1257.3021061182908,-0.9393336339611977,27.37127517023634,1.8466742490374255,6.971330115180539
27,False,1089.9713526657968,-1.172960795529729,29.17296079552973,1.8066219898993263,5.82499673187171,False,1257.4476245807693,-0.8914073436479519,26.69123319101827,1.8357672209671398,6.5732105423028875
28,False,1261.3875103717005,-0.7122791840610141,28.712279184061014,1.7968604416630711,5.581399000872507,False,1257.592139754746,-0.8129909265601007,26.059841838269335,1.8175968263258828,6.169143684158655
29,False,1261.2068292915326,-0.28986864579322713,28.289868645793227,1.7140078227936073,5.200204802796208,False,1257.7741564682206,-0.7064298696363558,25.47554749002434,1.7475290601989961,5.836732773042474
30,False,1428.0255263687918,-0.07344221920083527,27.89017813470905,1.7252452337745003,5.037449128248464,False,1257.9724287677502,-0.5738259772568348,24.946073237310717,1.6499841322084472,5.384089314481669
31,True,1599.9402530736868,0.02389729769632254,27.503033262118134,1.6662167822818363,4.675365306123532,False,1258.16292819834,-0.4171492129938734,24.474560448559757,1.5410764936019483,4.90768568515368
32,True,1600.0563349190647,0.07888929335683414,27.09542554068774,1.616552674951816,4.394516182248561,False,1258.3257759204548,-0.23854889735062557,24.0636912219339,1.4316800012816846,4.436017536789954
33,True,1600.123992781934,0.09605982655225631,26.66002702609646,1.527574135692777,4.227032864147021,False,1258.4536502399978,-0.15207222596983172,24.148816132475947,1.3361188731120528,3.9706454553094477
34,True,1600.1030436656408,0.08605901402053462,26.18510312435556,1.5719892826680884,4.2310602316117585,False,1430.407424649841,-0.09223479468806062,24.291921877302844,1.2960979425990078,3.48675859607069
35,True,1600.0008352178077,0.06308115608552001,25.6830224247127,1.6690101783332627,4.235087607721652,True,1602.3290997175066,0.019345657394080007,24.38981302963691,1.2793962727172845,3.003550842731852
36,True,1599.8551000979514,0.03613729926109954,25.161871616163598,1.7087463651707977,4.20536936427808,True,1602.4436375487219,0.08665475939173461,24.44574763488725,1.121566313944208,2.5444658336649915
37,True,1599.6423565755827,0.006834726892424925,24.63183885029703,1.758844117228051,4.1130273620953215,True,1602.5147827499902,0.11620113249180974,24.45827327004789,1.0501448176761858,2.093212620962161
38,False,1427.602535351101,-0.023126888389072064,24.100863989384678,1.8132198069526928,3.9968047580896933,True,1602.544086402124,0.11199681356580982,24.426638982785025,0.9377433924511649,1.9674253600916856
39,False,1427.317934247384,-0.06738576807073571,23.612414651134564,1.8591677955919939,3.890943937209196,True,1602.538086505924,0.07083546651713846,24.35047263646143,0.8878961247096838,1.9650041917580512
40,False,1427.0776258941596,-0.20857239059544241,23.382393707862377,1.635535298821028,3.463224014493025,True,1602.4885375175484,0.034093838174822366,24.23332447364419,0.7894582236005044,1.9681390573134043
41,False,1255.0006088180055,-0.2593187653621527,23.388918566377168,1.4850326924562174,3.0382060651041827,False,1430.6369997057564,-0.01185574279811874,24.087130027015238,0.8454401155556018,1.9800774201649756
42,False,1254.6762772705904,-0.2405616348425248,23.34743507575093,1.3697833924264455,2.9115274821625796,False,1430.5056695158744,-0.0176652712416967,23.911125729781073,0.898200213715766,1.9604624444688867
43,False,1254.3309051876784,-0.14385235046395195,23.273525027134948,1.2986298944754828,2.8101193169039327,True,1602.111108164112,0.01669475264158038,23.8456659112053,0.9969752151003252,1.749591949738319
44,False,1425.748233076556,-0.0823804975200666,23.251064833883884,1.3350602049501046,2.677167433132937,True,1601.8882236740328,0.041806882869057205,23.842632195007713,1.0206803221557712,1.5705643906949505
45,False,1425.4089179858684,-0.04207398074103352,23.344649826073407,1.2193554703921823,2.2123056087387765,True,1601.628329555188,0.0638256905268797,23.785086814420442,1.0477530218951672,1.7857403142704256
46,True,1596.9119041324043,0.07017748427495007,23.45296951097058,1.0903244874887208,1.7926739924301873,False,1429.6236556028814,-0.12307822186094342,23.67887932521559,1.0513624706487814,1.8834272349019807
47,True,1596.7394353783966,0.12645441767624632,23.515013842676247,0.9309599910294494,1.4344754327987537,False,1429.4036823103356,-0.2876623584540887,23.777671117736862,0.9965511474068296,1.5346629023127467
48,True,1596.6543889109955,0.111617208925054,23.531980725100105,0.8718723317746414,1.1795975011871223,False,1257.4027524847872,-0.3649436353602198,23.863848977061483,0.9697391755378288,1.4332690583580572
49,True,1596.6497206315357,0.09415427169425783,23.531171023641857,0.8047967763643394,1.2518140824132005,False,1257.1922545239374,-0.40002840558799946,23.90606179843904,0.8773491210530482,1.4615566269889655
50,True,1596.7077268655323,0.0881120280295562,23.567957339111587,0.8362422732586905,1.5384494712722128,False,1256.9623326878348,-0.3933725892042723,23.906855619862814,0.735004059005055,1.4736711548836645
51,True,1596.8294609386512,0.09402787898524068,23.590368662667352,0.9035830018675993,1.7193159458033727,False,1256.7224363620628,-0.3469533438261365,23.871110580495387,0.771380122375376,1.4778888427279349
52,True,1597.0126754394255,0.04431698887125535,23.602798602050424,0.9959325559913155,1.8025561183819327,False,1256.4854840361193,-0.27068309882812613,23.805822227082725,0.8294123974290689,1.4679765947385375
53,False,1425.4748034064576,-0.01819025760048021,23.600708987883174,1.070138421897063,1.8467345135978412,False,1428.0476161320357,-0.16804399831302774,23.714605617277012,0.9082188795008199,1.37404624229779
54,False,1425.7218320917332,-0.011220830718986718,23.58918573446928,1.1348651007862898,1.6890233742153715,False,1256.067004047166,-0.010327317256326296,23.600465661971096,0.9526854020731554,1.36338542576819
55,False,1425.9380835839345,-0.02005795370049057,23.561966316397392,1.12814936941844,2.055034684616679,False,1427.7444511356257,-0.0242985230138153,23.47138060586562,0.9611825377230356,1.357759211981175
56,False,1426.1053142880885,-0.030836963894508074,23.517831360944545,1.0921320070233278,1.5975949476163365,True,1599.4146244229528,0.01630579837700097,23.56122567795495,0.868616851869437,1.4145638248321992
57,True,1597.9908041487695,0.044092771683629906,23.46534382459851,1.1041908531737756,1.957844079941903,True,1599.3413358649002,0.021023680750847262,23.638481138068926,0.7501845905598232,1.4557015852617987
58,False,1426.2961711096568,-0.0021262290958787844,23.407990814436086,1.1149937251595583,1.7700847858663447,True,1599.270755951994,0.0011936891110764236,23.700300453773384,0.7085483393341416,1.138596730716885
59,True,1598.1183846413646,0.028533722822547958,23.344688211596253,1.1165977086968004,1.6301712921560603,False,1427.422291596477,-0.015139082226635736,23.752032908325194,0.7233488769757976,1.1204923096777066
60,True,1598.1494109921928,0.0341770549878575,23.279654953241497,1.1672678372678176,1.6297966105507176,True,1599.1034360303672,0.029112243188770037,23.776394110380224,0.6270490339239916,0.9930636674532156
61,True,1598.1436623809705,0.018848861367303016,23.213861348062505,1.2216572831493697,1.7636822139261261,True,1598.993413728486,0.0741733174289827,23.8029698437046,0.5692426622880624,0.9157680482141133
62,False,1254.5709588390362,-0.04075111871070547,23.14677298053714,1.2853076862675663,1.8491401166994084,False,1427.1012342452677,-0.0148874787411728,23.825494380791167,0.5683320907525471,1.078233118934669
63,False,1254.5213880911506,-0.039039877877403484,23.076778665757566,1.2961814094555337,1.7540515051798198,False,1427.0383548474756,-0.029336121147199634,23.84255579612216,0.5161985550416455,1.0263770006741213
64,False,1426.2109633429232,-0.03617879516211531,23.005807296032874,1.3092050588836266,1.821657186289923,True,1598.7568108415423,0.006070374229011577,23.851298705244428,0.520217657036268,1.0916027737409624
65,True,1597.8884067485471,0.005993705445725084,22.9348334452865,1.3136058186747612,1.871920141884696,False,1426.9810221751718,-0.062015241482942685,23.817303986790275,0.5815694070333011,1.231688370403302
66,False,1426.03553833228,-0.03748037956767902,22.861469075439643,1.3477860196396492,1.900260739592806,False,1255.1943274251687,-0.07326807892625098,23.762428839712687,0.5272753436937854,1.0339455196611211
67,True,1597.7022032494262,0.010148667891222374,22.78298824980108,1.3807133708724204,1.912112343337935,False,1255.2175928068057,-0.061122004688154874,23.684836958904803,0.631999127504389,0.8527051135576288
68,True,1597.6008425579903,0.002566427050904707,22.699891087091785,1.3875475268728534,1.9468965144877166,False,1255.2063519496187,-0.027918656943917597,23.587701235217267,0.6576302047115816,1.0486748545126643
69,False,1425.737240929273,-0.04318048930521812,22.615471451117603,1.3851421310111023,1.9722574981578012,True,1598.735926078285,0.014979570741747494,23.470743846588192,0.6334535421372264,1.1548680846705948
70,False,1253.8801717726442,-0.10148250163119599,22.529001549349587,1.331795152311837,1.9167780592525736,True,1598.7158821134442,0.0399323021917688,23.35399382719537,0.633681025734347,1.0459863731231818
71,False,1425.5715691009202,-0.1421346805608401,22.434229652143976,1.276423034835708,1.895718450526191,True,1598.704889918347,0.05372640678803364,23.238028314354267,0.6569374659835985,1.2014457971334704
72,False,1425.4334508805223,-0.09636906233969356,22.327681883302667,1.2612955995873394,1.9244293685908365,True,1598.6999267918347,0.06795729087776081,23.127428108705452,0.7448775250996029,1.136971490144131
73,False,1425.291173296537,-0.043987551136233094,22.216519609397018,1.2429672867931454,1.9258146741411315,True,1598.6979192238514,0.0790767637872456,23.14384038253025,0.8019556051011979,1.281033365337623
74,False,1425.1670946237582,-0.02603396048451856,22.1469708179255,1.2252662800678118,1.8204351446414744,True,1598.7410171515205,0.09159329736938204,23.17465938113753,0.7747036548190815,1.2601774427058274
75,True,1596.8332939055704,0.06088011290895068,22.081070228886414,1.1531580872196812,1.7450017295408555,True,1598.818414892949,0.09172616934877809,23.17386286764498,0.8109526622374761,1.2911194198675378
76,True,1596.7393000277557,0.036196189013381286,22.125270558419125,1.1281076987068974,1.5430080579531393,True,1598.8643678990427,0.07634375052413489,23.191958605914408,0.7984310289760599,1.2538942734904444
77,True,1596.6525157826757,0.013892006989191685,22.13597590382122,1.1232482389015352,1.5367646925010159,True,1598.885289737596,0.0516700484363497,23.183835605245914,0.8476666335030079,1.3153674107739741
78,False,1424.7917921848548,-0.004476537523199653,22.12278957858179,1.0812279454488292,1.6557773852716489,True,1598.8760120288757,0.009080619584914018,23.173180038112584,0.8542252841609308,1.4226897588176886
79,True,1596.5142858925583,0.06532354071240576,22.0973109752667,1.0898407767755645,1.7886933851762061,False,1427.1479654930686,-0.04186904311063344,23.12039113030396,0.9039644808970965,1.517999326155874
80,False,1424.7464812747285,-0.0334750085304556,22.05765705425244,0.9861821015412312,1.9396899432603156,False,1427.1453251696653,-0.024674344569802997,23.068040474547683,0.919200315785635,1.5811200784696597
81,False,1424.793325789607,-0.04417983270932524,22.020050809111122,0.9022198973273993,1.5744272576988583,False,1427.1138908837584,-0.017810794976579558,23.035770847706342,0.9006110833611232,1.6582407083111317
82,True,1596.647918409206,0.029414276845393772,21.983590252878756,0.9211076640322977,1.6759572519886348,False,1427.052729527875,-0.06398805535306451,23.036062370581725,0.8201915338868957,1.3570365928849852
83,True,1596.757430578124,0.02335026237962623,21.91386603958458,0.9198975712132048,1.4352223492105578,False,1426.9552773406344,-0.058560006412950116,23.01745757977026,0.8351515598491646,1.3739730678969693
84,False,1425.1072543679,-0.025270630984053355,21.837278587035772,0.9716910119580354,1.63098436794348,False,1255.0670745760333,-0.09176096423610147,23.010565904059188,0.8425543977156538,1.3711067313282341
85,True,1596.9163436581798,0.014772991649515177,21.768382257995643,0.8698136746525951,1.6709177479005564,False,1426.7663799913498,-0.15742642980177024,22.958466789387156,0.890802707594779,1.333728600107494
86,False,1425.163094352299,-0.003153907072167783,21.762841559489477,0.8138036098810629,1.4516219095027496,False,1254.841512365341,-0.14420566403322255,22.939883651271618,0.9062900828602096,1.3166932255834067
87,False,1425.1832772331225,-0.043125923323678705,21.752194840173036,0.7907823785335899,1.769474036875641,False,1254.7217676975183,-0.09410538498372034,22.8763467512431,0.9756462666054664,1.4583000980837038
88,False,1425.169579698667,-0.05145046052209423,21.727234409757617,0.8725084739880936,1.35229423381974,False,1254.5719392767326,-0.024261188288846824,22.82177743712146,0.9649847192859737,1.5648646679080642
89,True,1596.86933934014,0.002824074281530642,21.7197669343739,0.9263659240305685,1.555453972647465,True,1598.027445209847,0.0015343636409745898,22.751453896298177,1.0660426879350853,1.6723261018539
90,False,1425.080037049113,-0.08776159136492012,21.695292784311498,0.922168888704692,1.5499452316660478,False,1426.1679404608294,-0.009736019507734284,22.67868896173526,1.0351733527672675,1.7020624661952914
91,False,1425.0228727189633,-0.08865508789977739,21.66514840362718,0.8485629030764608,1.1241776448035077,True,1597.8475356507674,0.03858672231871907,22.7668225916777,0.9025087728103554,1.3729593188270006
92,False,1253.1661300573473,-0.039768870810860335,21.62384305889525,0.7860403405295096,1.4937866363009482,True,1597.7732137696119,0.05090491776195094,22.838052844070265,0.8711501392281802,1.3916381728315406
93,False,1424.9085262083083,-0.0757977388606399,21.583026515898286,0.7052131621053008,1.3633580162365115,True,1597.7380258473868,0.037888649417741505,22.887912070516375,0.8581017528987059,1.4331048201059275
94,False,1424.8187570406326,-0.02159514771047455,21.548065301950636,0.766843887367006,1.444780387540809,True,1597.690103067749,0.0006292677366772637,22.912818151760312,0.8853385697105205,1.3861641008495182
95,True,1596.524798532988,0.09774572493785527,21.515494533264786,0.8015851012131481,1.8483168891242454,False,1425.9048202511597,-0.05499468635180449,22.914733446284597,0.8712938077105541,1.4109507009232132
96,True,1596.4556779680947,0.00246402635421461,21.491211225270288,0.7586768759950899,1.420841123993808,False,1254.1574253740503,-0.07920047934448249,22.908293053060774,0.7764816793758238,1.1658822643969717
97,False,1424.6875420368185,-0.15657741330364772,21.471890172508047,0.7667053323791351,1.3643376124886102,False,1425.977324763669,-0.126221043300891,22.891386467564622,0.576522298159852,1.043979062031133
98,False,1424.6538605681521,-0.22513850268037672,21.456948530536668,0.6358892398602413,1.0607012523316035,False,1254.2129919527642,-0.09574467328463498,22.863463701943456,0.6057459781643881,0.928679629764568
99,False,1424.581854027446,-0.20742807433291688,21.43542478732566,0.5531283611000033,1.1757540293308235,False,1254.181083969134,-0.040502126648075176,22.826016908883748,0.5131910157873152,1.1410833424211024
100,False,1424.4636469002915,-0.10300810587024145,21.41430292153729,0.5608520829970107,1.1632344494306028,False,1425.9208342647476,-0.019407945447337482,22.77695967042298,0.47643250688232436,1.3414380623349025
101,False,1424.3819722683693,-0.09339451811930388,21.402691980012367,0.6322952821637551,1.504085639042943,True,1597.6739159002525,0.07203559714351115,22.71629489348355,0.5721416966330377,0.9413437509595742
102,False,1424.3565860496808,-0.2203152412638758,21.40389417144183,0.49861839303998023,1.0332481922577192,True,1597.667987723523,0.09444070749832179,22.666265266845603,0.5657234358315129,1.0396207170482865
103,False,1424.243524947302,-0.2511443639092157,21.445609914116215,0.5354229016909362,0.9337663970387589,True,1597.6739099196263,0.11882413548132575,22.62983171535542,0.5361387277352421,1.136596548562025
104,False,1424.1033235404238,-0.18942263499495837,21.46980453392458,0.5874550317030176,0.8920928006615102,True,1597.718439504886,0.11533815539743841,22.611963773515356,0.6123951062811435,1.1579282148228596
105,False,1252.1753626610775,-0.03699439442614505,21.465845762086193,0.7600129033809494,1.2714089252104719,True,1597.8019036701473,0.06544672587424216,22.592667903080418,0.7056473720522921,1.219398478330679
106,False,1423.959611240133,-0.11559425974992621,21.43119416055845,0.7221882621061806,1.6234143884545154,False,1426.105238327273,-0.00895616733234661,22.567464840069707,0.7653818843125271,1.1636478053812795
107,False,1423.9960654046608,-0.11646554639645501,21.383771244344025,0.4901542216343031,1.1750464857039005,False,1426.1556744056427,-0.014269477712030465,22.526929276444612,0.7047434110032118,0.9322085975159577
108,False,1424.0296140113587,-0.02683366402050069,21.336750214876467,0.5364399042366979,0.8505405015447063,True,1597.9760911810824,0.04816738462920611,22.474736329107042,0.6659935052215655,1.2027876383644278
109,True,1595.8676818136723,0.14909824425198792,21.392308801471547,0.599552763990784,1.0601087459357645,True,1598.0165020444947,0.06250466256491904,22.433995363901605,0.6231674402630781,1.1539288912294405
110,True,1595.9242683158197,0.15474278393038432,21.3752789560796,0.4805368649273659,1.2746049512741702,False,1426.2491825300485,-0.034809494505164906,22.39653944540471,0.601346855436911,1.0707878761333538
111,True,1595.9313871458469,0.10322125322856124,21.401855621860374,0.5160417066685363,0.9048648241452445,False,1426.2299737360215,-0.046297608821021186,22.360602229118136,0.577705288587082,1.0704472338139088
112,True,1595.9470220461687,0.060675297687868834,21.4306944581289,0.5336267070730467,1.0115065700173187,False,1426.2123770468618,-0.1125111277566404,22.328360929489516,0.6038920424447832,1.180130957198512
113,False,1424.1774017638772,-0.00571365737545193,21.438913827650357,0.6046955610871372,1.0425626015367262,False,1426.1814391444582,-0.1517131080115064,22.28930320312203,0.5385326790909503,0.873466602569075
114,False,1252.4674816462361,-0.0912343090303942,21.42658609041359,0.5464079720440204,1.5028138140827214,False,1254.3630036050918,-0.11472017848834071,22.253915218169023,0.4224168347829344,0.728207398009815
115,False,1252.4858627537967,-0.16513225745207905,21.40039393288038,0.42570903676566896,0.9908278870142431,False,1254.3106870817305,-0.03769204983681007,22.246567988071046,0.4316599135459544,0.8688731047379529
116,False,1252.4422595996882,-0.18969831997834063,21.382382242524297,0.413213720532031,0.7058308049045214,True,1597.8232886463015,0.02479477738059188,22.25775782904413,0.520361889067073,1.1395002881251763
117,False,1424.1210124792717,-0.16492746506652978,21.37060329695608,0.4741660745363252,0.9566035711498163,True,1597.78057673926,0.060794386147577484,22.27252182549348,0.33833808390942305,0.9220745403230852
118,False,1252.2241642453346,-0.05696725851970541,21.3750560422595,0.5446185067668923,1.039087053653352,True,1597.7133326311396,0.09497021476766321,22.281175471183612,0.4101808157421695,0.7489967109844297
119,True,1595.660812236106,0.017262432131705197,21.413471206045898,0.7376934411524679,1.5150572177981472,True,1597.6834098692984,0.09995363706198646,22.276660533775893,0.3924646852282744,0.6636052155111511
120,False,1423.83549368997,-0.02029058238206005,21.439129663263458,0.554446434720121,1.4289924955477022,True,1597.6800163302457,0.042145451702481296,22.263603908814243,0.45557582824109966,0.8965868989223155
121,True,1595.6182820014224,0.031933770979751586,21.443433156115766,0.49571721259487767,1.0407756471966088,False,1425.912970352639,-0.042966353204707985,22.24060618326007,0.49993713069314133,1.1057772629442215
122,False,1423.8853883621146,-4.1990085684062706e-06,21.45936083803929,0.36117748302845387,0.6732000453093838,False,1425.9265706485867,-0.05666641059744393,22.215527380454144,0.5086809791749367,0.8112722687715174
123,True,1595.766826280744,0.053577984277247026,21.461441500696292,0.39159201879497413,1.0162921873904331,False,1425.9542269222798,-0.12192557776908686,22.18708574390115,0.4848431412847414,0.8483823031579367
124,True,1595.8857937200694,0.016332786195015103,21.457658244675233,0.4660428259347481,1.0863660502239356,False,1254.1888538866924,-0.17885574231569024,22.166364721358253,0.3528609850844582,0.6006628608213249
125,False,1424.2634938470328,-0.10773636467208192,21.462591477899373,0.5804570937034981,1.0990074809906856,False,1425.9320051941145,-0.1952901929003552,22.1473693009025,0.33000504705386013,0.45918898554388066
126,False,1424.3607585539212,-0.1448460644311993,21.456974930868224,0.43355347581444936,1.3810828416319296,False,1254.1203653624952,-0.13455450771222388,22.139386928500077,0.3745227216315471,0.5875614745485905
127,False,1252.6346469895984,-0.08846123508673642,21.44311930871115,0.4710297578554343,1.5698306482880082,False,1254.030601859274,-0.07322453303721943,22.135450541359276,0.3910168164402374,0.9103404522960911
128,False,1424.4500748236974,-0.1792848650872827,21.45101113214129,0.4685969344717483,1.0553837866135556,False,1425.758992551281,-0.05860990589849635,22.134552186419015,0.4331893168058067,1.1837165787679236
129,False,1424.4525492008502,-0.20098707247954906,21.457743634827203,0.42934877244676,0.7642201502198316,True,1597.4971747328134,0.022559356970585753,22.159240002526648,0.40014888293383366,0.7818697118367969
130,False,1252.6454531232887,-0.126186416822204,21.495074447863153,0.4650393891607682,1.2338412593002541,True,1597.4949130831296,0.036159509126964196,22.184095098882086,0.27793270223651045,0.7534598732038108
131,False,1252.5957282175473,-0.12719616023731106,21.514113240772314,0.5193792587944934,1.5795171023041066,True,1597.480462548097,0.009158610320817218,22.213683794069457,0.30432163494448566,0.5427697355239711
132,False,1424.4013488750104,-0.12804267925487167,21.51235028241677,0.6820219483507286,1.3474252268787223,False,1425.7011916775277,-0.0551078914702785,22.23363324271019,0.4442286202897452,0.6931931072717624
133,False,1424.4070543235107,-0.03709978186462237,21.514074565387688,0.6603316956474619,1.1605063072236863,False,1425.6958239402427,-0.03832478690911145,22.24690204965824,0.33746031436262774,0.7370785949332717
134,True,1596.2629470215522,0.13797529589097834,21.527738844538202,0.7366979397160947,1.5308751689386366,True,1597.4884038389416,0.0391639520874385,22.240158868956396,0.3878861791295219,0.8170276710164663
135,True,1596.347445365789,0.22158306828137952,21.565071746249547,0.536859144543357,1.2099590901322201,True,1597.5126897619289,0.073702057343084,22.245546814186806,0.33544413281366753,0.6851006956787115
136,True,1596.4207766650534,0.21581672697434584,21.6027053662587,0.4791396875451306,0.9647131929087099,True,1597.4964026358566,0.06546154486941447,22.24471247827839,0.3640754244016241,0.6199915834799921
137,True,1596.4825896866134,0.11230396955932775,21.648676420014016,0.5367973150807418,1.1323201228819295,True,1597.459613018583,0.0017908081136468468,22.23125270233565,0.368870734337138,0.7398336101079726
138,False,1424.7634379330368,-0.06711563788596209,21.670633407137352,0.6187613515992454,1.3659880609736776,False,1425.676996333882,-0.09814692060396268,22.20717197087097,0.46313336586255704,0.9874998398290783
139,False,1424.838696548666,-0.15965884659884821,21.682573170331157,0.5507810974328657,1.4899995876447882,False,1425.6660825487527,-0.12655157909884096,22.175806430734184,0.3691020110020303,0.5918469603865456
140,False,1424.842318611863,-0.17120452926394947,21.69032969364977,0.5925365695612155,1.902682328400037,False,1253.9112870927283,-0.09384133766905123,22.139412689868898,0.38895468852003734,0.6284244155461648
141,False,1253.039616002917,-0.09727442348670223,21.70163658343117,0.6174860576620742,1.7448001202532173,False,1253.8981515681082,-0.16926110399108296,22.100064250480305,0.3366350002085674,0.5972012011026456
142,False,1424.7741070940187,-0.22498447828353108,21.710932168816427,0.6114435253526882,1.238055235336498,False,1425.644902816081,-0.20597567138191764,22.07906943165709,0.3826412903384916,0.9042274729787839
143,False,1424.7362317667469,-0.2742502653143255,21.717038004793274,0.4538466935515736,0.7468153850366271,False,1425.5650020188325,-0.16546721530819042,22.06362316319904,0.40206987445597764,0.6493260863722832
144,False,1252.8431336153783,-0.22762656752723842,21.717834446231446,0.45321385955822585,0.788734893627718,False,1425.4368674533553,-0.06417760357855684,22.080667125634086,0.48668306018867913,0.8502497285192687
145,False,1252.7363411595172,-0.13855300237782586,21.699067410881177,0.5357025204446346,1.2762038076061815,False,1425.3723359299354,-0.05126003679201929,22.117229804552828,0.585576917087885,1.1288403325852852
146,False,1252.5999838069256,-0.04539121887097508,21.67488979396596,0.7034790838290228,1.7544453863720646,False,1425.3562089245102,-0.09274333689659287,22.133938049484208,0.4088320219745217,0.8095004618664483
