scenario_idx,desc,seed,d_ab,fail_id,tick,connected,solver_status,min_slack,min_slack_u,min_slack_v,max_speed,chain_order,max_chain_dist,max_chain_link,chain_dists_str
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,281,True,SOLVED,-157.0,0,1,1.2232878919017065,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.63983924408209,"(np.int64(8), np.int64(1))",0-2:25.29;2-3:26.50;3-4:26.26;4-6:25.25;6-7:26.67;7-8:27.48;8-1:27.64
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,282,True,SOLVED,-157.0,0,1,1.2958443297151805,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.71479200406111,"(np.int64(8), np.int64(1))",0-2:25.25;2-3:26.52;3-4:26.26;4-6:25.37;6-7:26.60;7-8:27.39;8-1:27.71
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,283,True,SOLVED,-157.0,0,1,1.3601863025498786,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.76028038887864,"(np.int64(8), np.int64(1))",0-2:25.20;2-3:26.54;3-4:26.26;4-6:25.49;6-7:26.53;7-8:27.32;8-1:27.76
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,284,True,SOLVED,-157.0,0,1,1.417436694249051,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.77858033202083,"(np.int64(8), np.int64(1))",0-2:25.16;2-3:26.55;3-4:26.25;4-6:25.61;6-7:26.46;7-8:27.27;8-1:27.78
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,285,True,SOLVED,-157.0,0,1,1.4624728341727475,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.77765901812125,"(np.int64(8), np.int64(1))",0-2:25.11;2-3:26.57;3-4:26.25;4-6:25.74;6-7:26.39;7-8:27.23;8-1:27.78
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,286,True,SOLVED,-157.0,0,1,1.4690260459117108,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.765120620218756,"(np.int64(8), np.int64(1))",0-2:25.07;2-3:26.59;3-4:26.24;4-6:25.87;6-7:26.34;7-8:27.20;8-1:27.77
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,287,True,SOLVED,-157.0,0,1,1.3370173205257985,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.754738988508244,"(np.int64(8), np.int64(1))",0-2:25.02;2-3:26.61;3-4:26.24;4-6:26.01;6-7:26.28;7-8:27.16;8-1:27.75
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,288,True,SOLVED,-157.0,0,1,1.198891365371996,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.74420690516839,"(np.int64(8), np.int64(1))",0-2:24.97;2-3:26.62;3-4:26.24;4-6:26.15;6-7:26.23;7-8:27.11;8-1:27.74
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,289,True,SOLVED,-157.0,0,1,1.157079807360696,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.729031321095327,"(np.int64(8), np.int64(1))",0-2:24.93;2-3:26.64;3-4:26.23;4-6:26.28;6-7:26.19;7-8:27.07;8-1:27.73
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,290,True,SOLVED,-157.0,0,1,1.2453337246431377,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.7041656166616,"(np.int64(8), np.int64(1))",0-2:24.88;2-3:26.66;3-4:26.23;4-6:26.39;6-7:26.18;7-8:27.03;8-1:27.70
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,291,True,SOLVED,-157.0,0,1,1.3037821913714622,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.668357215521638,"(np.int64(8), np.int64(1))",0-2:24.83;2-3:26.67;3-4:26.22;4-6:26.45;6-7:26.22;7-8:26.99;8-1:27.67
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,292,True,SOLVED,-157.0,0,1,1.217223974195766,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.634512237476265,"(np.int64(8), np.int64(1))",0-2:24.79;2-3:26.69;3-4:26.22;4-6:26.47;6-7:26.32;7-8:26.94;8-1:27.63
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,293,True,SOLVED,-157.0,0,1,1.1840676124834697,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.600784747140192,"(np.int64(8), np.int64(1))",0-2:24.74;2-3:26.71;3-4:26.21;4-6:26.50;6-7:26.42;7-8:26.87;8-1:27.60
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,294,True,SOLVED,-157.0,0,1,1.2169292224698316,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.561812223589037,"(np.int64(8), np.int64(1))",0-2:24.69;2-3:26.73;3-4:26.21;4-6:26.53;6-7:26.54;7-8:26.80;8-1:27.56
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,295,True,SOLVED,-157.0,0,1,1.235245780581448,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.509957911669407,"(np.int64(8), np.int64(1))",0-2:24.64;2-3:26.74;3-4:26.21;4-6:26.57;6-7:26.65;7-8:26.73;8-1:27.51
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,296,True,SOLVED,-157.0,0,1,1.139255652747592,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.448786728765363,"(np.int64(8), np.int64(1))",0-2:24.59;2-3:26.76;3-4:26.20;4-6:26.62;6-7:26.75;7-8:26.68;8-1:27.45
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,297,True,SOLVED,-157.0,0,1,0.9729468165785257,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.383149053825694,"(np.int64(8), np.int64(1))",0-2:24.54;2-3:26.77;3-4:26.20;4-6:26.68;6-7:26.83;7-8:26.65;8-1:27.38
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,298,True,SOLVED,-157.0,0,1,0.7392560882613672,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.316012940139643,"(np.int64(8), np.int64(1))",0-2:24.49;2-3:26.79;3-4:26.19;4-6:26.74;6-7:26.88;7-8:26.64;8-1:27.32
1,"N=9, d=185m (margin 1.57m), Fail 5@t=10",2051,185,5,299,True,SOLVED,-157.0,0,1,0.735275241672752,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",27.250651310331044,"(np.int64(8), np.int64(1))",0-2:24.45;2-3:26.81;3-4:26.19;4-6:26.80;6-7:26.93;7-8:26.63;8-1:27.25
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,0,True,SOLVED,-161.0,0,1,0.44629870414661954,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.649761321023032,"(np.int64(6), np.int64(7))",0-2:23.62;2-3:23.62;3-4:23.62;4-5:23.62;5-6:23.62;6-7:23.65;7-8:23.63;8-1:23.60
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,1,True,SOLVED,-161.0,0,1,0.7248589798818883,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.672943499993554,"(np.int64(5), np.int64(6))",0-2:23.62;2-3:23.62;3-4:23.62;4-5:23.62;5-6:23.67;6-7:23.63;7-8:23.61;8-1:23.59
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,2,True,SOLVED,-161.0,0,1,0.6587979333757027,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.683976313317277,"(np.int64(4), np.int64(5))",0-2:23.62;2-3:23.62;3-4:23.61;4-5:23.68;5-6:23.64;6-7:23.63;7-8:23.60;8-1:23.59
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,3,True,SOLVED,-161.0,0,1,0.383090667381304,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.675315913869504,"(np.int64(4), np.int64(5))",0-2:23.63;2-3:23.60;3-4:23.65;4-5:23.68;5-6:23.63;6-7:23.63;7-8:23.56;8-1:23.62
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,4,True,SOLVED,-161.0,0,1,0.41108419905129445,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.675403014393478,"(np.int64(3), np.int64(4))",0-2:23.63;2-3:23.60;3-4:23.68;4-5:23.64;5-6:23.64;6-7:23.60;7-8:23.61;8-1:23.59
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,5,True,SOLVED,-161.0,0,1,0.5137239874192643,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.64564388082555,"(np.int64(0), np.int64(2))",0-2:23.65;2-3:23.64;3-4:23.64;4-5:23.63;5-6:23.62;6-7:23.64;7-8:23.61;8-1:23.58
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,6,True,SOLVED,-161.0,0,1,0.5618571935421809,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.69338795426841,"(np.int64(0), np.int64(2))",0-2:23.69;2-3:23.63;3-4:23.60;4-5:23.61;5-6:23.63;6-7:23.65;7-8:23.60;8-1:23.59
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,7,True,SOLVED,-161.0,0,1,0.6337821264909009,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.71889687182978,"(np.int64(0), np.int64(2))",0-2:23.72;2-3:23.63;3-4:23.58;4-5:23.62;5-6:23.65;6-7:23.61;7-8:23.61;8-1:23.58
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,8,True,SOLVED,-161.0,0,1,0.6237258224548947,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.715609322049815,"(np.int64(0), np.int64(2))",0-2:23.72;2-3:23.61;3-4:23.63;4-5:23.61;5-6:23.63;6-7:23.57;7-8:23.64;8-1:23.59
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,9,True,SOLVED,-161.0,0,1,0.482773680083067,"[np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",23.686459691938907,"(np.int64(2), np.int64(3))",0-2:23.67;2-3:23.69;3-4:23.63;4-5:23.62;5-6:23.59;6-7:23.58;7-8:23.62;8-1:23.61
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,10,False,DISCONNECTED_BYPASS,-161.0,0,1,0.55605369013601,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",47.21838409922645,"(np.int64(3), np.int64(5))",0-2:23.66;2-3:23.74;3-5:47.22;5-6:23.58;6-7:23.59;7-8:23.60;8-1:23.60
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,11,False,DISCONNECTED_BYPASS,-161.0,0,1,0.8066947166471473,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",47.14743830629228,"(np.int64(3), np.int64(5))",0-2:23.69;2-3:23.78;3-5:47.15;5-6:23.62;6-7:23.57;7-8:23.61;8-1:23.57
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,12,False,DISCONNECTED_BYPASS,-161.0,0,1,0.9521704848038005,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",47.03115633869678,"(np.int64(3), np.int64(5))",0-2:23.76;2-3:23.81;3-5:47.03;5-6:23.68;6-7:23.57;7-8:23.60;8-1:23.55
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,13,False,DISCONNECTED_BYPASS,-161.0,0,1,1.0553415086675237,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",46.87814870609396,"(np.int64(3), np.int64(5))",0-2:23.84;2-3:23.83;3-5:46.88;5-6:23.74;6-7:23.62;7-8:23.52;8-1:23.57
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,14,False,DISCONNECTED_BYPASS,-161.0,0,1,1.1496126805458529,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",46.68978952133291,"(np.int64(3), np.int64(5))",0-2:23.91;2-3:23.86;3-5:46.69;5-6:23.80;6-7:23.68;7-8:23.50;8-1:23.56
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,15,False,DISCONNECTED_BYPASS,-161.0,0,1,1.2176934651702553,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",46.4674865021461,"(np.int64(3), np.int64(5))",0-2:23.98;2-3:23.92;3-5:46.47;5-6:23.86;6-7:23.72;7-8:23.53;8-1:23.53
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,16,False,DISCONNECTED_BYPASS,-161.0,0,1,1.292029498049748,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",46.213190557037386,"(np.int64(3), np.int64(5))",0-2:24.02;2-3:24.00;3-5:46.21;5-6:23.91;6-7:23.75;7-8:23.60;8-1:23.51
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,17,False,DISCONNECTED_BYPASS,-161.0,0,1,1.4420195507510154,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",45.937234075639026,"(np.int64(3), np.int64(5))",0-2:24.07;2-3:24.08;3-5:45.94;5-6:23.95;6-7:23.78;7-8:23.66;8-1:23.52
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,18,False,DISCONNECTED_BYPASS,-161.0,0,1,1.5822566199384878,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",45.64122689316211,"(np.int64(3), np.int64(5))",0-2:24.15;2-3:24.14;3-5:45.64;5-6:23.99;6-7:23.80;7-8:23.71;8-1:23.57
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,19,False,DISCONNECTED_BYPASS,-161.0,0,1,1.685770188679096,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",45.32871344883842,"(np.int64(3), np.int64(5))",0-2:24.23;2-3:24.20;3-5:45.33;5-6:24.02;6-7:23.82;7-8:23.77;8-1:23.63
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,20,False,DISCONNECTED_BYPASS,-161.0,0,1,1.747451999985171,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",45.00409009992936,"(np.int64(3), np.int64(5))",0-2:24.32;2-3:24.26;3-5:45.00;5-6:24.04;6-7:23.85;7-8:23.82;8-1:23.71
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,21,False,DISCONNECTED_BYPASS,-161.0,0,1,1.7973597132493102,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",44.66918581350292,"(np.int64(3), np.int64(5))",0-2:24.40;2-3:24.34;3-5:44.67;5-6:24.07;6-7:23.89;7-8:23.84;8-1:23.79
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,22,False,DISCONNECTED_BYPASS,-161.0,0,1,1.844680300251202,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",44.32496737623003,"(np.int64(3), np.int64(5))",0-2:24.46;2-3:24.44;3-5:44.32;5-6:24.09;6-7:23.94;7-8:23.87;8-1:23.88
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,23,False,DISCONNECTED_BYPASS,-161.0,0,1,1.8966297202979734,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",43.97162478906053,"(np.int64(3), np.int64(5))",0-2:24.53;2-3:24.53;3-5:43.97;5-6:24.11;6-7:24.00;7-8:23.91;8-1:23.95
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,24,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9431367340672125,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",43.608970964271606,"(np.int64(3), np.int64(5))",0-2:24.61;2-3:24.62;3-5:43.61;5-6:24.14;6-7:24.08;7-8:23.95;8-1:24.00
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,25,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9574104319546533,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",43.24020995513285,"(np.int64(3), np.int64(5))",0-2:24.70;2-3:24.71;3-5:43.24;5-6:24.16;6-7:24.15;7-8:24.02;8-1:24.03
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,26,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9644017944892953,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",42.866550557978066,"(np.int64(3), np.int64(5))",0-2:24.79;2-3:24.80;3-5:42.87;5-6:24.22;6-7:24.16;7-8:24.13;8-1:24.04
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,27,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9722489301061679,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",42.48873617632758,"(np.int64(3), np.int64(5))",0-2:24.88;2-3:24.88;3-5:42.49;5-6:24.27;6-7:24.19;7-8:24.22;8-1:24.06
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,28,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9784387310339857,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",42.10796684354873,"(np.int64(3), np.int64(5))",0-2:24.97;2-3:24.98;3-5:42.11;5-6:24.34;6-7:24.24;7-8:24.29;8-1:24.09
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,29,False,DISCONNECTED_BYPASS,-161.0,0,1,1.977603443683347,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",41.72558949663944,"(np.int64(3), np.int64(5))",0-2:25.06;2-3:25.07;3-5:41.73;5-6:24.39;6-7:24.30;7-8:24.34;8-1:24.12
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,30,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9537394364696894,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",41.34452160146115,"(np.int64(3), np.int64(5))",0-2:25.16;2-3:25.16;3-5:41.34;5-6:24.44;6-7:24.39;7-8:24.34;8-1:24.17
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,31,False,DISCONNECTED_BYPASS,-161.0,0,1,1.926101015323024,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",40.965824307363505,"(np.int64(3), np.int64(5))",0-2:25.25;2-3:25.25;3-5:40.97;5-6:24.51;6-7:24.45;7-8:24.33;8-1:24.26
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,32,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9110435375825932,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",40.588747163251384,"(np.int64(3), np.int64(5))",0-2:25.35;2-3:25.34;3-5:40.59;5-6:24.59;6-7:24.50;7-8:24.31;8-1:24.34
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,33,False,DISCONNECTED_BYPASS,-161.0,0,1,1.924063892294761,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",40.210665134074304,"(np.int64(3), np.int64(5))",0-2:25.44;2-3:25.44;3-5:40.21;5-6:24.67;6-7:24.54;7-8:24.30;8-1:24.40
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,34,False,DISCONNECTED_BYPASS,-161.0,0,1,1.933264348401324,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",39.83208247636552,"(np.int64(3), np.int64(5))",0-2:25.53;2-3:25.53;3-5:39.83;5-6:24.75;6-7:24.60;7-8:24.31;8-1:24.46
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,35,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9420281893627716,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",39.45301752509095,"(np.int64(3), np.int64(5))",0-2:25.62;2-3:25.63;3-5:39.45;5-6:24.80;6-7:24.65;7-8:24.36;8-1:24.49
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,36,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9517185835220114,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",39.073374976337114,"(np.int64(3), np.int64(5))",0-2:25.70;2-3:25.73;3-5:39.07;5-6:24.87;6-7:24.68;7-8:24.46;8-1:24.49
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,37,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9653411763501198,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",38.69265179665094,"(np.int64(3), np.int64(5))",0-2:25.79;2-3:25.82;3-5:38.69;5-6:24.95;6-7:24.68;7-8:24.58;8-1:24.48
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,38,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9743783636974428,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",38.31102697726231,"(np.int64(3), np.int64(5))",0-2:25.88;2-3:25.92;3-5:38.31;5-6:25.04;6-7:24.69;7-8:24.69;8-1:24.47
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,39,False,DISCONNECTED_BYPASS,-161.0,0,1,1.9961038385857595,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",37.926996687987234,"(np.int64(3), np.int64(5))",0-2:25.97;2-3:26.01;3-5:37.93;5-6:25.11;6-7:24.71;7-8:24.77;8-1:24.49
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,40,False,DISCONNECTED_BYPASS,-161.0,0,1,2.008241226182808,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",37.54132452324548,"(np.int64(3), np.int64(5))",0-2:26.06;2-3:26.10;3-5:37.54;5-6:25.18;6-7:24.77;7-8:24.80;8-1:24.54
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,41,False,DISCONNECTED_BYPASS,-161.0,0,1,2.0122683057820323,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",37.15468312876273,"(np.int64(3), np.int64(5))",0-2:26.16;2-3:26.20;3-5:37.15;5-6:25.24;6-7:24.85;7-8:24.78;8-1:24.63
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,42,False,DISCONNECTED_BYPASS,-161.0,0,1,2.003791830489224,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",36.76829867904072,"(np.int64(3), np.int64(5))",0-2:26.25;2-3:26.29;3-5:36.77;5-6:25.30;6-7:24.94;7-8:24.74;8-1:24.72
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,43,False,DISCONNECTED_BYPASS,-161.0,0,1,2.0043543729154187,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",36.38114052953768,"(np.int64(3), np.int64(5))",0-2:26.33;2-3:26.39;3-5:36.38;5-6:25.35;6-7:25.03;7-8:24.72;8-1:24.80
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,44,False,DISCONNECTED_BYPASS,-161.0,0,1,2.00838342148949,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",35.99278609305787,"(np.int64(3), np.int64(5))",0-2:26.42;2-3:26.49;3-5:35.99;5-6:25.41;6-7:25.13;7-8:24.71;8-1:24.86
2,"N=9, d=189m (margin 1.00m), Fail 4@t=10",2052,189,4,45,False,DISCONNECTED_BYPASS,-161.0,0,1,2.0124124815270537,"[np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(1)]",35.60320327576694,"(np.int64(3), np.int64(5))",0-2:26.51;2-3:26.60;3-5:35.60;5-6:25.45;6-7:25.20;7-8:24.74;8-1:24.91
