step,bp_conn,bp_rate,bp_min_slack,bp_max_dist,bp_mean_spd,bp_max_spd,b_conn,b_rate,b_min_slack,b_max_dist,b_mean_spd,b_max_spd
33,False,727.5400867367507,-4.907862060883986,32.907862060883986,1.4900738043223523,2.7315720713561866,False,1071.521761561567,-7.726435738689652,35.72643573868965,1.55059114686433,2.0211901146706746
34,False,727.1995831979432,-4.597590250648558,32.59759025064856,1.4463307790300284,2.735582028864335,False,1071.1397718262806,-7.326440162371483,35.32644016237148,1.5527167865385365,2.0148623793572638
35,False,897.5868100478651,-4.331195599154221,32.33119559915422,1.49622017649426,2.7395920508136378,False,1070.7487858122884,-6.920050747554633,34.92005074755463,1.5692635735338623,2.081401154498776
36,False,1067.9893174505798,-4.049999907981572,32.04999990798157,1.4946838481678248,2.7436021369215347,False,1070.3584508482202,-6.508025332924916,34.508025332924916,1.5707244291117737,2.139898678444877
37,False,1067.6797289483807,-3.760526770265205,31.760526770265205,1.3416951146251301,2.747612286907112,False,899.2769171736925,-6.090740865468959,34.09074086546896,1.5935150882781315,2.192755940224041
38,False,1067.356646873523,-3.464504075299523,31.464504075299523,1.2797336149679568,2.7516225004910875,False,898.899337525979,-5.688465146397533,33.68846514639753,1.5698553672603632,2.0371149740804437
39,False,1067.05714522945,-3.1645134259200525,31.164513425920052,1.189997545648049,2.7556327773958014,False,898.546584554457,-5.3003361279527255,33.300336127952725,1.4692107196168003,1.9925709674752157
40,False,896.0945666942262,-2.858594363046535,30.858594363046535,1.2400065198297436,2.7596431173452034,False,727.5108533105021,-4.9268940973284,32.9268940973284,1.3719040190537342,1.9934128077286157
41,False,725.1653611388571,-2.545584148315026,30.545584148315026,1.168123504796321,2.76365352006484,False,727.2407558827199,-4.570320055093248,32.57032005509325,1.2987997848315949,1.9933145838149737
42,False,724.9546299327144,-2.278486216620884,30.278486216620884,1.2234205636330313,2.767663985281846,False,726.9605130653727,-4.231607436565312,32.23160743656531,1.33603660373068,1.9926833350458175
43,False,895.432861810246,-2.0543889224860195,30.05438892248602,1.2842163268902078,2.7716745127249296,False,726.64868864972,-3.9099104531216433,31.909910453121643,1.3928320486850778,1.9916989063431678
44,False,895.1878622015922,-1.861248127370402,29.861248127370402,1.166829851352494,2.7756851021243643,False,897.0446627316023,-3.604777111493476,31.604777111493476,1.4413632690083096,1.9899707698042484
45,False,894.9670176400178,-1.679983239303322,29.679983239303322,1.1671234461433537,2.7796957532119744,False,896.6969287698236,-3.30062013458317,31.30062013458317,1.4568401444662584,1.9882736253894295
46,False,894.7111799090433,-1.463874739005739,29.46387473900574,1.089737238030259,2.7837064657211266,False,896.3195242138295,-2.997432450784313,30.997432450784313,1.5041208415345813,1.9871992393677063
47,False,1065.1724077976658,-1.2201550484863262,29.220155048486326,1.0488973539841047,2.7877172393867182,False,896.0401806326802,-2.7086595688040376,30.708659568804038,1.420166341550585,2.121572222817415
48,False,1064.9312653534043,-0.9558049947777327,28.955804994777733,1.008077100215894,2.791728073945165,False,895.7741654392265,-2.4304334942720054,30.430433494272005,1.358928171003738,2.210564878496896
49,False,893.9975630383284,-0.6750908731903813,28.67509087319038,1.0370941329824823,2.795738969134393,False,724.8325869979985,-2.1605871624148385,30.16058716241484,1.324335463063512,2.1384744069845047
50,False,723.0141129202738,-0.380906261718863,28.380906261718863,0.9272873348877498,2.799749924693824,False,724.6500287883925,-1.8981637689824744,29.898163768982474,1.3516734738951082,2.0162640646259056
51,False,893.4741580151566,-0.13020249901518355,28.130202499015184,1.096582393686776,2.8037609403643677,False,724.4239678480669,-1.6426148858483707,29.64261488584837,1.3712040087975472,2.0083548743754096
52,False,1060.147304526384,-0.024355498289732935,27.911177913016626,1.0509231810299864,2.8077720158884114,False,894.8911041571802,-1.3962198164053703,29.39621981640537,1.4140160118379554,1.996853531673834
53,True,1230.7641917739563,0.031146893494149452,27.72003975565374,0.9412090607264852,2.5577637382760225,False,894.6803245767713,-1.161184557146342,29.161184557146342,1.2729708247438694,2.0003359421474576
54,False,1060.040069200108,-0.018044252714584985,27.533733988925118,0.9293452293347197,2.360657745907921,False,723.8167705591297,-0.9418670015573802,28.94186700155738,1.2128025342436322,2.00382034894618
55,True,1230.7257073340659,0.004678475518904435,27.353498379274935,0.8857100881626253,2.214741343955464,False,723.6500157180642,-0.7389356499205135,28.738935649920514,1.2184198266665411,2.0073067416739683
56,False,1060.026684550514,-0.023755274175126573,27.358062432303715,0.9280049429907883,2.111949885234127,False,894.1807932570719,-0.556963343909576,28.556963343909576,1.2642341395120344,2.010795110000986
57,False,889.297865231808,-0.053732141351314766,27.390688508561205,0.9114981258523404,2.0902646506541114,False,894.0194536491513,-0.38559785097878674,28.385597850978787,1.2128170647448628,2.0142854436631192
58,False,889.256008260473,-0.04208123356299254,27.488870095870674,0.9887322340748862,2.1354769073049193,False,723.1701986063839,-0.21203051933779093,28.21203051933779,1.1115427362802743,2.017777732461512
59,False,1059.9140675981914,-0.004749793122215351,27.61941771699766,1.0485928786036929,2.289340427083643,False,723.0456387964057,-0.25037433886351224,28.021030329616554,1.0411485912801697,2.0212719662620993
60,True,1230.5641484048683,0.030230598462242853,27.739534048141003,1.0655558276069315,2.4962273770149017,False,1060.62472498215,-0.3385412350742918,27.810301073551425,1.0180521537206737,2.0247681349951465
61,True,1230.5377716403934,0.033702667364853056,27.842261646750366,1.1283261376797833,2.672910702356121,False,1060.6046503751838,-0.369825951898175,27.639569012905906,0.986055657464668,2.02049855094584
62,False,1059.8539115110896,-0.015071728929306971,27.932087684020665,1.19882962394333,2.558220872346808,False,889.8829337222678,-0.3556431382545071,27.506645457195347,1.043359365719058,1.9310807662786975
63,False,701.3097000913733,-0.02552322402953422,28.012019843716395,1.1830873931492778,2.221730796764371,False,889.8741227546074,-0.34812053470220405,27.40766737539188,1.067011203457769,1.7989800855330134
64,False,872.0763154874458,-0.0654010881578948,28.065401088157895,1.0351110052594656,1.9342156324424578,False,1060.5371362363092,-0.3391038513131903,27.340564282366984,1.003499532823808,1.6828459498274706
65,False,872.1163769075448,-0.0946641143179292,28.09466411431793,0.8442672611610437,1.805736601091877,False,1060.445660734963,-0.2946214001412848,27.29602104380019,1.045516051458828,1.6207515608131846
66,False,872.0920235867683,-0.10005515812544985,28.10005515812545,0.7447253977467733,1.5397701033195954,False,1060.3595585686285,-0.22252681531855245,27.265530835812925,1.0283212383952989,1.6125758510091144
67,False,1042.7773702453749,-0.08414661537791446,28.084146615377914,0.642917463875173,1.41969238634285,False,889.6237750811547,-0.11881615922041533,27.24719065622352,1.126500810621013,1.6352305624860481
68,False,1042.7734636485584,-0.05159686826291221,28.051596868262912,0.6375510213323102,1.385317216300809,False,889.5906626269374,-0.09488492995260955,27.237208254914613,1.1649669278372585,1.6943061816442355
69,False,872.0384248165652,-0.004002941535706128,28.004002941535706,0.6248157950795702,1.2202044900234401,False,1060.2165561696456,-0.06056619146107067,27.277907437983757,1.0525010447547878,1.6912601958442273
70,True,1230.660197212725,0.030927647600417885,27.939418163401996,0.6527978396217572,0.974922892248061,True,1230.80949638796,0.02696496058107911,27.40102858443243,0.8668858770969173,1.3971670589445178
71,False,893.1325650546001,-0.021980637565228278,28.02198063756523,0.5937581499703607,1.0205919709445253,True,1230.703741376174,0.04154096681930142,27.524321382771568,0.8652223608817821,1.3340376575286799
72,False,1063.8602152052183,-0.03503864205568874,28.03503864205569,0.5676143760471598,0.9657413063515742,True,1230.6511440791105,0.008168144920187359,27.625494298084426,0.7689091640124742,1.2309557850553603
73,False,1063.8369030379836,-0.00437122445336513,28.004371224453365,0.4751714523045057,0.7541933144503083,False,1059.9805288222205,-0.05455952985432333,27.700456994397943,0.8256709498123166,1.4943586980121564
74,False,1060.006393269039,-0.03647416580486862,27.921738137827845,0.6389048283548701,0.9971309636790867,False,1060.0374986490935,-0.05873888470918942,27.743481101238466,0.8584276672570254,1.2868510626800629
75,False,1059.9551380632547,-0.032689750615407576,27.909878537937846,0.6256441047064287,0.9059546611196809,False,889.425012537863,-0.03269115541451839,27.755611415952874,0.9042322401161993,1.3559307196722366
76,True,1230.6210925221305,0.02527031388635237,27.923551763121562,0.5963454047059439,1.0687867255240933,False,1060.229120281264,-0.08580145429834474,27.752673879461355,0.8019940979062384,1.0420401522963516
77,True,1230.610725332907,0.03140370808129944,27.93109511295393,0.5025030369706589,0.8037501027247491,False,1060.2653142596778,-0.05722142540377462,27.73187636745144,0.689788558264274,1.1216575343977273
78,False,1059.9459559881475,-0.0275901994252159,27.93596733134166,0.5511376725419641,0.8797714948031222,False,1060.2900922481097,-0.07657599143185578,27.715299338004588,0.6777977673557462,1.4885700933396417
79,False,1059.9471081223792,-0.010950248791939288,27.941413784505993,0.545685715732598,0.8929197894300479,False,1060.2769815974525,-0.09877359084901371,27.703302803938985,0.6853952189543412,1.2842019258129307
80,False,1059.9626730029042,-0.037297344382309916,27.941047732714104,0.49517989763548637,0.9658438672371884,False,1060.2044555893958,-0.06574751197259232,27.692272124569413,0.7012433506570162,1.1678176077874065
81,False,1059.9619445574115,-0.02740912946809715,27.942654815049593,0.424075603028561,0.783088758454196,True,1230.819713038258,0.01832038921160617,27.68199722498266,0.7369498712522521,1.3241037197323364
82,False,1059.9741161719835,-0.039255754385202124,27.94288368934793,0.45666743555388417,0.8635727986841345,True,1230.8083272743042,0.06825982224871652,27.672261935638783,0.6604774905480488,1.280202948316002
83,False,1059.9519286851728,-0.04820977591860043,27.943614465040756,0.46410302378704404,0.7131457575250117,True,1230.831579009383,0.08066960432006098,27.66289961004883,0.6398725921843732,1.0493659819728212
84,False,1059.8964614009133,-0.013090001917699823,27.940723850286368,0.4531928377619093,0.7094080018878618,True,1230.8866050017878,0.06724640837682472,27.653910876797628,0.651422333902871,1.2284436302260575
85,True,1230.5496393277258,0.028923683492401153,27.941287710050176,0.43267699631396034,0.6434753575685113,True,1230.9141496317693,0.05674356420234261,27.645377842630538,0.5613514577457495,0.8462312758280883
86,True,1230.5530287139766,0.033716624996685596,27.93914323626606,0.3444099379153132,0.49175450469747206,True,1230.9109699850292,0.03367153061354955,27.637382794189275,0.5363926535202825,1.0991507591118863
87,True,1230.5758152415553,0.04224660370261901,27.937424386346592,0.3791711709122895,0.688852041072865,True,1230.8999725608264,0.014257805021404835,27.6300318378763,0.47484689795324514,0.9081033336237024
88,False,1059.9401868799725,-0.05209385558187307,27.927487586850088,0.3886428951473258,0.854118707121398,False,1060.22246911784,-0.023986998481603905,27.631970227968374,0.4440523123457329,0.6567511094805598
89,False,1059.9535613599135,-0.07065998264292972,27.902844935779687,0.3577729891230616,0.6228517760281924,True,1230.9231870111676,0.013519195932669703,27.66957788642863,0.36021165690927925,0.7069473791598262
90,False,889.2573707338777,-0.052406809846853974,27.87863108147705,0.3974197599795226,0.5701221590956672,True,1230.9426244710019,0.030626431473383064,27.707192328488244,0.2847066873911975,0.4047519813238379
91,False,1059.9818929469895,-0.05156195295849386,27.85484606524939,0.3322646487361012,0.5717606856633518,True,1230.9407025744993,0.02990021803487153,27.742246740683445,0.26508490672973833,0.6119047655636269
92,False,889.2566184612917,-0.01351765580824349,27.831489926246164,0.44270637655316397,0.5578113662199923,True,1230.9239586708518,0.01591080788524124,27.768828507961526,0.2854685836458776,0.35606877737744114
93,True,1230.667782128015,0.02759289898635231,27.808562701443925,0.3846250438040053,0.7186687514734753,True,1230.8868542640423,0.005203397736377013,27.784009256157255,0.37333731329852965,0.40555329797362777
94,False,1059.9445345679094,-0.0014253948750280188,27.786064425631373,0.3698035771805825,0.5206408207779633,False,1060.1730122101212,-0.008754935158037824,27.788836826592092,0.4674777731017514,0.8154798897986837
95,True,1230.6216261355244,0.007622339797052291,27.76399513139506,0.34891617416386816,0.5120491217936218,True,1230.8615587388374,0.0474399693624612,27.765186671832648,0.4700443301679935,0.6772906765317805
96,False,1059.94908043514,-0.045203379514106246,27.7423548491053,0.3916687797502048,0.6930606181968471,True,1230.8298162507485,0.07691440270083305,27.747894726278798,0.4387531720904689,0.6776037925098585
97,False,889.2879256348444,-0.03513422602281224,27.721143606902768,0.32783288577484276,0.47811660036023845,True,1230.8016651375042,0.04533863721977127,27.78736638443874,0.40448380835652564,0.6779405531798117
98,False,1060.073084773544,-0.044937416734793345,27.700361430685323,0.4127863928183954,0.7530690710547079,True,1230.7490110366066,0.019192414249960876,27.827292174965084,0.4113190246450544,0.6783009233245187
99,False,889.4038143361968,-0.02674525429007346,27.680008344095505,0.3508801219729245,0.47457204873495107,False,1060.0251130560105,-0.020463716493349438,27.867670417716205,0.40229393811456066,0.6786848653352893
100,False,1060.097061012049,-0.025640956446306262,27.66008436850828,0.34411226450396065,0.4724108808247035,True,1230.718645606131,0.001965711817241811,27.90849943754983,0.38827575593345093,0.6790923392312745
101,False,889.3573923685356,-0.02793431254575296,27.640589523019468,0.37961003142432476,0.5984843646030277,False,1060.0672826089374,-0.015413089603775632,27.949777564557696,0.436851393381207,0.6910432912351555
102,False,1060.0220806631837,-0.012694013576396657,27.621523824434554,0.42399026446204086,0.6666500515025171,True,1230.765985292262,0.008496865704227474,27.991503134295773,0.39341757976223785,0.6799777110191721
103,False,1060.0296246452062,-0.05469008223352034,27.60288728725789,0.44733006397369385,0.6980651775231287,False,872.1818767357983,-0.03367448801017403,28.033674488010174,0.3609061220547223,0.6804555172792094
104,False,1060.0305481663056,-0.0516432996842795,27.584679923682614,0.32511772117116594,0.40814642708652044,False,1042.851778396471,-0.05512012772895858,28.05512012772896,0.32297538638459183,0.5679790602875258
105,False,1060.0563041609091,-0.029127830483805184,27.566901743580825,0.2985665648718544,0.3956723132782906,False,872.1359899732399,-0.06081543087539387,28.060815430875394,0.34973346397557026,0.43735726726342905
106,False,1060.0658085128423,-0.040377694791409624,27.54955275449448,0.3607402064087513,0.5036036127537418,False,1042.8200358028637,-0.02747008498651482,28.027470084986515,0.29274700311684326,0.5598526687263596
107,False,889.4174394873196,-0.03914921810088856,27.532632961626586,0.3123195110629157,0.5424239170255686,True,1230.7428575071874,0.00407433083780262,27.953812920264763,0.42415011055919516,0.7615479085084372
108,False,1060.1392749599186,-0.04498961047420735,27.516142367833133,0.32025650291239344,0.4170345132352664,False,1060.0854384462307,-0.03256258751221708,27.88707698513335,0.4501384654344705,0.6964497949146381
109,False,1060.1173174113635,-0.036378108084708316,27.500080973615304,0.2695187318844549,0.40582245296657476,False,1060.0943251170945,-0.0060715170038569966,27.8300506191587,0.46707633763062956,0.6234396905099919
110,False,889.3956206562498,-0.04515518150127207,27.48444877711246,0.3552527194078697,0.45675705679880557,True,1230.7956755630826,0.02268438235185144,27.779202834298623,0.5044678249498491,0.6194265845444866
111,False,1060.1015998797477,-0.03297841848295846,27.469245774095395,0.26271289501491557,0.3831073476911265,True,1230.8020026746042,0.045302630215150685,27.73160226322201,0.39540402058153673,0.6154135150391492
112,False,1060.1412010703161,-0.07361160681303502,27.45447195796039,0.38801096242735156,0.4796326972568138,True,1230.8229297009448,0.02432894006244979,27.686631756311048,0.39237589424430713,0.5866398024454914
113,False,1060.138972491072,-0.07567410145071563,27.440249043781712,0.30876797198803146,0.7303476563376885,False,1060.1940390993732,-0.06389903800285524,27.642013893477255,0.43873801596449863,0.585157444086151
114,False,1060.1294033603722,-0.048663245162767765,27.426452874055933,0.2745825817132436,0.37724990414909726,False,1060.203881084054,-0.07605073595057021,27.597749072324113,0.35837234139859375,0.5786083559205911
115,False,1060.155420684786,-0.04512969966136282,27.41308343363719,0.37716127186857556,0.64304019090822,False,1060.1891178580593,-0.03273145927326482,27.554297575061305,0.38576227101503563,0.5634591474882181
116,False,889.4882151014838,-0.0362816822345593,27.400140705210678,0.2832931368837018,0.37541977192531356,True,1230.9079838779885,0.05561858423621757,27.53290132409484,0.44697128991394114,0.5537448856010775
117,False,1060.1793267887801,-0.05906100058133035,27.387888108291225,0.3406900931986166,0.5338776490277775,True,1230.9348955164323,0.07152132798566413,27.529040936263414,0.3254607569513821,0.4928697507528745
118,False,1060.1481456971862,-0.03608845432838237,27.418928175099026,0.26545400064580804,0.3699112511516271,True,1230.9684291714702,0.04584931603588416,27.52520348115898,0.3315499122859297,0.48894738805543353
119,False,1060.1512700802925,-0.010548623796676537,27.47202766410036,0.31949441976223736,0.4040784768324163,True,1230.9955347498408,0.00509841571698999,27.521388968374463,0.2890239959581788,0.485026556263057
120,False,1060.1961877879417,-0.01132546193723627,27.47997721955702,0.2728005368927047,0.46024860799398537,False,1060.3145730905837,-0.03734193215699122,27.517597407450715,0.38747211313951846,0.48110729280453624
121,True,1230.8976045432942,0.00677292774647853,27.516517065599587,0.24495110155359093,0.364778492684365,False,1060.3248983056899,-0.021167798260179893,27.51382880787642,0.28016445166223325,0.47718963632308564
122,False,889.5028907407615,-0.032518003997211054,27.513634212553985,0.33694897480751623,0.6135131491139242,True,1231.0556345630498,0.042581234198276974,27.555347542221323,0.41750518469907344,0.517106891043737
123,False,1060.2286843003337,-0.05769879154319213,27.544497928081455,0.2639310990772848,0.46801089561012565,True,1231.0665533440535,0.0666333053188346,27.604974632885515,0.37054097589905816,0.4693593052326496
124,False,889.538336699251,-0.023873283543874635,27.594980914393876,0.31703682969685903,0.4640742381755885,True,1231.0635159402057,0.025492382162347837,27.628897299913973,0.3774273877939905,0.4654467144350075
125,True,1230.9543834615831,0.015101379183537489,27.660139277017688,0.33342203641139995,0.6027162241260383,False,1060.347361790388,-0.01320050050392041,27.639681082841886,0.3858526861279035,0.5205453368584158
126,False,1060.2527471103251,-0.017604314418747435,27.675104970529414,0.28323288701657906,0.6677050723275795,True,1231.0607105689057,0.011531816997152333,27.694107571180606,0.2579603203098523,0.4576269024691381
127,False,1060.2358911358276,-0.012957910473890166,27.715042856690797,0.33060342051749886,0.6020255156797316,False,1060.4262820424715,-0.015488034588742039,27.717993379715086,0.3334845830543991,0.49068450268150077
128,False,1060.2698970319632,-0.03231558430077186,27.71124817898445,0.2942093154025792,0.6321223408295563,True,1231.1421355810971,0.010487884972413042,27.777309793094762,0.25449963561366523,0.449814561135154
129,False,889.5483073308002,-0.006716918144931583,27.731353729538004,0.2821082051778014,0.5950772754090567,True,1231.1638221137152,0.011268390956551855,27.810668823466305,0.2951316007990718,0.44591131467454065
130,True,1230.9742521917856,0.013057120805754607,27.75389581144037,0.34723504029675684,0.5790781813961151,False,1060.5047227707867,-0.02694803149760361,27.836517844699394,0.2903778973467703,0.44201008655400936
131,True,1230.9620906505784,0.0037199973486679028,27.710773928224445,0.29120613232960396,0.6156285680356048,False,1060.528262594315,-0.012677990469981637,27.89560681345191,0.2768453217432592,0.4381109306914496
132,False,1060.293595552379,-0.06313626101847092,27.606113642216513,0.45165289922485297,0.849265185671344,True,1231.214066473613,0.017229668972277068,27.982770331027723,0.3163173566409898,0.5333757016108158
133,False,889.5778673585254,-0.04047250896540433,27.529046536762298,0.534992901895461,1.0084074465369441,False,1064.3516235834688,-0.038808978725928256,28.03880897872593,0.337422703571667,0.5022998151331525
134,False,1060.2665895009,-0.015521640928987779,27.483262237024473,0.5428458278937104,1.0902187418696632,False,1064.39648625564,-0.07492633511261815,28.074926335112618,0.3024514480259723,0.5703817612344685
135,False,1060.2422740081279,-0.0022179791173257968,27.456735296388274,0.5480855669319901,1.1271011077011766,False,1064.4518769256617,-0.08203698021131345,28.082036980211313,0.4625372390078972,0.8229454521282208
136,True,1230.8994997664215,0.05416922768300836,27.503165336650707,0.4996736621506443,1.0289140685778755,False,1064.4412230303938,-0.04754613963313403,28.047546139633134,0.47741296581599874,0.6678574962819295
137,True,1230.8540820264325,0.022385504840034542,27.55217477388002,0.45250461110209234,0.8917643399742098,False,1060.589516007144,-0.02042265234692664,27.985870409071154,0.6062717853869429,0.9103488708071048
138,False,1060.130773950254,-0.026255893951997678,27.609605514709234,0.4606098813886994,0.8213511639439551,False,1060.5902120608598,-0.0014257741712775385,27.967992344484212,0.4934006732789926,0.758906401169892
139,True,1230.823085164425,0.006393096641204465,27.66858394291428,0.44178727230721887,0.6334206776015614,True,1231.331416443962,0.02422123341678173,27.959129503067814,0.5283146518603662,0.8837670448409215
140,False,1060.1675657405428,-0.03391351736824433,27.730613087313735,0.4452428966059602,0.6775847963995474,True,1231.3336358737192,0.02545773194580292,27.930499981082598,0.41447240330758733,0.5708354980996195
141,True,1230.8456945243365,0.004428236483793313,27.775569419475346,0.3704753515810595,0.5091388416886976,False,1060.612981276057,-0.023710536744108168,27.887411593801215,0.39067711829005286,0.7090935222054553
142,False,1060.1214247471237,-0.02385610049117659,27.820948896930577,0.3369703490636951,0.5127999683601305,False,1060.6124498027525,-0.018906152905881157,27.883541969529162,0.3227409451787489,0.35113937022387914
143,False,1060.0467302973416,-0.004968008894493892,27.865634413036112,0.4223478234474196,0.5340587949800467,False,1060.6408409963185,-0.004285488516178049,27.879694875343798,0.36838579010039313,0.5642849225361298
144,False,1060.02462835466,-0.0249466903117721,27.90118674651596,0.4190651655901078,0.5788551652648763,False,1060.6665217931413,-0.04155391183432755,27.857677118026903,0.35105597100299196,0.7358585970796412
145,False,1059.9857930783219,-0.0025483855918473353,27.92527861780411,0.3814091866185884,0.5640685449136752,False,1060.6666058817211,-0.06320584547700037,27.840306120945076,0.36231952141263307,0.5526959521883332
146,True,1230.6968021181792,0.03805793630710497,27.936038611399216,0.4095066949130963,0.5850686232234198,False,889.9729330933459,-0.07200948646466898,27.82295526595778,0.36033632123099446,0.47216675158779803
